"planning_unit","solution"
1,1
2,0
3,1
4,1
5,1
6,0
7,0
8,1
9,1
10,1
11,0
12,0
13,1
14,1
15,1
16,1
17,1
18,0
19,0
20,1
21,1
22,1
23,1
24,0
25,1
26,1
27,0
28,0
29,1
30,0
31,0
32,0
33,1
34,1
35,0
36,1
37,0
38,1
39,0
40,0
41,1
42,1
43,1
44,1
45,1
46,0
47,0
48,1
49,1
50,0
51,1
52,0
53,0
54,0
55,0
56,0
57,0
58,1
59,1
60,0
61,0
62,0
63,1
64,1
65,0
66,0
67,0
68,1
69,0
70,1
71,1
72,0
73,1
74,0
75,0
76,0
77,0
78,0
79,0
80,1
81,0
82,0
83,1
84,1
85,0
86,1
87,1
88,0
89,0
90,0
91,1
92,1
93,1
94,1
95,0
96,0
97,1
98,1
99,1
100,0
101,0
102,0
103,1
104,0
105,0
106,0
107,1
108,0
109,1
110,1
111,1
112,1
113,0
114,0
115,1
116,1
117,0
118,0
119,1
120,0
121,1
122,1
123,0
124,0
125,0
126,1
127,0
128,1
129,1
130,0
131,0
132,1
133,0
134,0
135,0
136,0
137,0
138,1
139,1
140,0
141,0
142,0
143,1
144,0
145,1
146,1
147,1
148,1
149,0
150,0
151,0
152,0
153,0
154,1
155,1
156,1
157,1
158,0
159,0
160,0
161,0
162,0
163,1
164,0
165,1
166,0
167,1
168,0
169,0
170,0
171,0
172,0
173,1
174,1
175,1
176,0
177,1
178,1
179,0
180,1
181,0
182,1
183,1
184,0
185,0
186,1
187,1
188,0
189,0
190,0
191,1
192,1
193,1
194,1
195,0
196,0
197,0
198,1
199,1
200,0
201,1
202,0
203,1
204,1
205,1
206,1
207,0
208,1
209,1
210,1
211,1
212,1
213,1
214,0
215,0
216,0
217,0
218,0
219,0
220,0
221,0
222,1
223,1
224,1
225,0
226,1
227,0
228,0
229,1
230,0
231,1
232,0
233,0
234,1
235,0
236,0
237,0
238,0
239,1
240,0
241,1
242,0
243,0
244,0
245,1
246,1
247,0
248,0
249,0
250,0
251,0
252,1
253,1
254,0
255,1
256,0
257,1
258,1
259,0
260,1
261,0
262,1
263,1
264,1
265,1
266,1
267,0
268,1
269,1
270,1
271,1
272,0
273,1
274,0
275,1
276,0
277,0
278,1
279,0
280,0
281,0
282,1
283,1
284,1
285,1
286,0
287,1
288,0
289,0
290,1
291,0
292,0
293,1
294,0
295,1
296,1
297,1
298,0
299,1
300,1
301,0
302,0
303,0
304,1
305,0
306,1
307,1
308,1
309,0
310,0
311,1
312,1
313,1
314,1
315,1
316,0
317,1
318,0
319,0
320,1
321,0
