"planning_unit","solution"
1,1
2,0
3,1
4,1
5,1
6,1
7,1
8,1
9,1
10,0
11,0
12,1
13,0
14,0
15,1
16,1
17,1
18,1
19,1
20,1
21,1
22,1
23,1
24,1
25,1
26,0
27,1
28,1
29,1
30,1
31,1
32,0
33,1
34,1
35,0
36,0
37,1
38,0
39,1
40,0
41,1
42,1
43,1
44,1
45,1
46,1
47,0
48,1
49,1
50,0
51,0
52,0
53,1
54,1
55,1
56,1
57,1
58,0
59,1
60,1
61,0
62,1
63,1
64,1
65,1
66,1
67,1
68,1
69,0
70,0
71,1
72,1
73,1
74,0
75,1
76,1
77,0
78,0
79,0
80,1
81,0
82,0
83,1
84,0
85,1
86,0
87,1
88,0
89,0
90,1
91,1
92,1
93,1
94,0
95,1
96,1
97,0
98,1
99,1
100,0
101,1
102,1
103,1
104,1
105,1
106,0
107,1
108,0
109,1
110,1
111,1
112,0
113,1
114,1
115,1
116,1
117,1
118,1
119,1
120,1
121,0
122,1
123,1
124,1
125,1
126,1
127,1
128,0
129,0
130,0
131,0
132,0
133,0
134,1
135,1
136,1
137,0
138,0
139,1
140,1
141,0
142,1
143,1
144,1
145,1
146,1
147,1
148,1
149,0
150,0
151,1
152,1
153,1
154,1
155,1
156,1
157,0
158,0
159,1
160,1
161,0
162,1
163,1
164,0
165,1
166,1
167,0
168,0
169,1
170,1
171,0
172,1
173,0
174,0
175,1
176,0
177,1
178,0
179,1
180,1
181,1
182,1
183,1
184,0
185,1
186,1
187,0
188,1
189,1
190,1
191,0
192,0
193,1
194,0
195,1
196,1
197,1
198,0
199,1
200,1
201,1
202,1
203,1
204,0
205,1
206,1
207,1
208,0
209,1
210,1
211,1
212,1
213,1
214,1
215,0
216,1
217,1
218,0
219,0
220,1
221,0
222,1
223,1
224,1
225,0
226,1
227,1
228,1
229,1
230,1
231,1
232,1
233,1
234,1
235,1
236,1
237,0
238,0
239,1
240,1
241,1
242,1
243,0
244,1
245,0
246,0
247,1
248,1
249,1
250,1
251,1
252,1
253,1
254,1
255,0
256,1
257,1
258,1
259,1
260,1
261,1
262,0
263,1
264,1
265,0
266,1
267,1
268,1
269,1
270,1
271,1
272,1
273,0
274,1
275,1
276,1
277,1
278,1
279,0
280,1
281,1
282,0
283,0
284,1
285,1
286,1
287,0
288,0
289,0
290,1
291,1
292,1
293,1
294,1
295,1
296,1
297,0
298,1
299,1
300,1
301,1
302,1
303,0
304,1
305,1
306,0
307,1
308,1
309,0
310,0
311,1
312,0
313,1
314,1
315,1
316,0
317,1
318,0
319,0
320,0
321,1
