"planning_unit","number"
321,2
320,0
319,6
318,1
317,20
316,5
315,1
314,0
313,1
312,1
311,0
310,1
309,0
308,3
307,1
306,0
305,1
304,9
303,3
302,2
301,1
300,3
299,8
298,1
297,2
296,3
295,1
294,3
293,0
292,1
291,1
290,1
289,1
288,2
287,1
286,1
285,0
284,1
283,1
282,0
281,3
280,1
279,2
278,1
277,2
276,1
275,1
274,2
273,3
272,8
271,1
270,1
269,0
268,1
267,3
266,3
265,0
264,1
263,1
262,3
261,9
260,3
259,1
258,0
257,1
256,0
255,9
254,2
253,1
252,2
251,2
250,0
249,3
248,1
247,12
246,0
245,1
244,0
243,0
242,0
241,2
240,1
239,0
238,0
237,2
236,0
235,2
234,0
233,0
232,1
231,3
230,0
229,0
228,0
227,2
226,2
225,1
224,2
223,2
222,1
221,3
220,2
219,0
218,1
217,4
216,2
215,1
214,1
213,2
212,1
211,0
210,1
209,1
208,0
207,0
206,2
205,0
204,3
203,0
202,2
201,3
200,1
199,1
198,8
197,1
196,5
195,1
194,1
193,1
192,1
191,4
190,1
189,7
188,2
187,2
186,4
185,9
184,0
183,0
182,1
181,1
180,0
179,2
178,5
177,0
176,0
175,1
174,3
173,2
172,1
171,2
170,1
169,1
168,3
167,0
166,0
165,0
164,1
163,5
162,2
161,1
160,0
159,3
158,2
157,1
156,1
155,2
154,1
153,2
152,1
151,0
150,2
149,0
148,0
147,2
146,0
145,2
144,2
143,20
142,0
141,1
140,4
139,0
138,0
137,0
136,2
135,0
134,1
133,1
132,3
131,0
130,2
129,3
128,4
127,2
126,0
125,7
124,3
123,1
122,4
121,2
120,1
119,5
118,1
117,1
116,2
115,0
114,1
113,0
112,0
111,3
110,3
109,1
108,1
107,2
106,3
105,0
104,3
103,1
102,0
101,1
100,6
99,2
98,1
97,2
96,0
95,2
94,1
93,3
92,0
91,0
90,3
89,1
88,0
87,3
86,1
85,2
84,3
83,0
82,3
81,0
80,0
79,0
78,7
77,2
76,1
75,2
74,0
73,1
72,1
71,0
70,0
69,1
68,1
67,0
66,5
65,0
64,1
63,3
62,2
61,3
60,0
59,0
58,1
57,3
56,2
55,0
54,0
53,0
52,5
51,0
50,1
49,1
48,2
47,0
46,1
45,1
44,4
43,1
42,0
41,3
40,2
39,1
38,4
37,0
36,1
35,1
34,1
33,2
32,0
31,1
30,1
29,1
28,0
27,0
26,7
25,3
24,4
23,3
22,1
21,1
20,4
19,8
18,2
17,1
16,1
15,1
14,3
13,6
12,1
11,16
10,3
9,4
8,1
7,2
6,1
5,20
4,1
3,0
2,1
1,20
