"planning_unit","solution"
1,1
2,0
3,1
4,1
5,1
6,1
7,1
8,0
9,1
10,1
11,1
12,1
13,1
14,1
15,1
16,1
17,1
18,1
19,1
20,1
21,1
22,0
23,1
24,1
25,1
26,1
27,0
28,0
29,1
30,1
31,1
32,0
33,1
34,1
35,1
36,1
37,1
38,1
39,1
40,1
41,1
42,1
43,1
44,1
45,1
46,1
47,0
48,1
49,0
50,1
51,0
52,1
53,1
54,1
55,1
56,0
57,1
58,1
59,1
60,0
61,1
62,1
63,1
64,0
65,1
66,1
67,1
68,1
69,0
70,1
71,1
72,1
73,1
74,1
75,1
76,1
77,1
78,1
79,1
80,0
81,0
82,1
83,1
84,0
85,1
86,0
87,1
88,1
89,0
90,1
91,1
92,1
93,1
94,1
95,1
96,1
97,1
98,1
99,1
100,1
101,1
102,1
103,0
104,0
105,1
106,0
107,1
108,1
109,1
110,1
111,1
112,1
113,1
114,0
115,1
116,1
117,1
118,1
119,1
120,1
121,1
122,1
123,1
124,0
125,0
126,1
127,1
128,0
129,0
130,1
131,1
132,0
133,1
134,0
135,0
136,1
137,1
138,1
139,1
140,1
141,1
142,0
143,1
144,1
145,1
146,1
147,1
148,1
149,0
150,1
151,1
152,1
153,1
154,1
155,1
156,1
157,1
158,1
159,1
160,0
161,1
162,1
163,1
164,1
165,0
166,1
167,0
168,1
169,0
170,1
171,1
172,0
173,0
174,1
175,1
176,0
177,1
178,1
179,1
180,1
181,1
182,1
183,1
184,1
185,1
186,1
187,1
188,1
189,1
190,1
191,1
192,1
193,1
194,1
195,0
196,1
197,1
198,1
199,1
200,1
201,1
202,1
203,1
204,1
205,1
206,0
207,1
208,1
209,1
210,1
211,0
212,1
213,0
214,1
215,1
216,1
217,1
218,1
219,1
220,1
221,1
222,1
223,1
224,1
225,1
226,1
227,1
228,0
229,1
230,1
231,1
232,1
233,1
234,1
235,0
236,0
237,0
238,1
239,1
240,1
241,1
242,1
243,0
244,0
245,0
246,0
247,1
248,1
249,1
250,0
251,1
252,1
253,1
254,1
255,1
256,1
257,1
258,1
259,1
260,1
261,1
262,1
263,1
264,1
265,1
266,1
267,0
268,1
269,0
270,1
271,1
272,0
273,1
274,1
275,1
276,1
277,1
278,1
279,0
280,1
281,1
282,1
283,1
284,1
285,0
286,1
287,0
288,1
289,1
290,1
291,0
292,1
293,0
294,1
295,1
296,1
297,1
298,1
299,1
300,1
301,0
302,1
303,1
304,1
305,1
306,0
307,0
308,1
309,1
310,0
311,1
312,1
313,1
314,0
315,1
316,1
317,1
318,1
319,1
320,1
321,1
