"planning_unit","number"
321,1
320,14
319,19
318,0
317,20
316,0
315,4
314,0
313,0
312,0
311,0
310,0
309,0
308,0
307,0
306,0
305,0
304,7
303,0
302,0
301,0
300,5
299,6
298,0
297,0
296,0
295,2
294,2
293,0
292,0
291,0
290,0
289,0
288,10
287,15
286,0
285,0
284,0
283,0
282,0
281,11
280,0
279,20
278,0
277,20
276,20
275,0
274,5
273,0
272,20
271,0
270,0
269,0
268,0
267,16
266,0
265,0
264,0
263,0
262,0
261,20
260,10
259,0
258,0
257,14
256,0
255,1
254,19
253,10
252,20
251,3
250,1
249,6
248,1
247,12
246,0
245,7
244,0
243,5
242,0
241,16
240,9
239,0
238,3
237,20
236,16
235,0
234,0
233,0
232,0
231,2
230,20
229,19
228,20
227,0
226,9
225,0
224,0
223,0
222,0
221,0
220,0
219,0
218,17
217,20
216,0
215,0
214,7
213,0
212,0
211,5
210,0
209,0
208,8
207,0
206,0
205,0
204,0
203,0
202,20
201,0
200,20
199,0
198,8
197,0
196,12
195,2
194,0
193,0
192,0
191,0
190,0
189,4
188,0
187,20
186,20
185,20
184,0
183,0
182,6
181,15
180,0
179,0
178,1
177,0
176,0
175,0
174,0
173,0
172,20
171,0
170,12
169,0
168,0
167,0
166,0
165,0
164,0
163,0
162,0
161,0
160,0
159,0
158,0
157,0
156,0
155,0
154,0
153,0
152,0
151,0
150,0
149,15
148,0
147,0
146,2
145,0
144,0
143,20
142,0
141,0
140,10
139,0
138,0
137,15
136,1
135,0
134,1
133,0
132,0
131,0
130,0
129,0
128,0
127,0
126,0
125,0
124,3
123,0
122,0
121,0
120,15
119,0
118,0
117,0
116,0
115,0
114,19
113,0
112,0
111,0
110,1
109,2
108,0
107,0
106,0
105,1
104,2
103,0
102,0
101,1
100,0
99,1
98,1
97,0
96,0
95,1
94,0
93,0
92,0
91,0
90,4
89,0
88,0
87,1
86,0
85,0
84,0
83,0
82,0
81,1
80,0
79,0
78,1
77,0
76,1
75,0
74,0
73,0
72,0
71,0
70,0
69,0
68,0
67,1
66,14
65,0
64,1
63,0
62,1
61,2
60,1
59,0
58,1
57,0
56,0
55,0
54,0
53,0
52,6
51,0
50,1
49,0
48,0
47,0
46,0
45,6
44,0
43,0
42,0
41,0
40,0
39,0
38,0
37,12
36,0
35,1
34,0
33,19
32,0
31,18
30,1
29,3
28,1
27,20
26,0
25,1
24,2
23,0
22,0
21,0
20,0
19,20
18,2
17,0
16,1
15,0
14,11
13,1
12,0
11,20
10,1
9,13
8,20
7,20
6,20
5,20
4,0
3,0
2,0
1,20
