"planning_unit","number"
321,13
320,2
319,4
318,2
317,20
316,2
315,12
314,6
313,0
312,0
311,1
310,1
309,0
308,1
307,2
306,0
305,1
304,8
303,2
302,2
301,2
300,3
299,8
298,0
297,1
296,0
295,4
294,2
293,0
292,2
291,0
290,0
289,0
288,0
287,1
286,1
285,5
284,1
283,1
282,1
281,1
280,0
279,1
278,1
277,0
276,0
275,1
274,1
273,1
272,5
271,0
270,2
269,1
268,3
267,2
266,1
265,2
264,4
263,1
262,3
261,5
260,3
259,3
258,0
257,5
256,3
255,3
254,5
253,6
252,2
251,5
250,2
249,2
248,3
247,5
246,1
245,0
244,4
243,1
242,5
241,2
240,5
239,4
238,7
237,4
236,3
235,4
234,3
233,2
232,5
231,8
230,5
229,4
228,7
227,3
226,6
225,4
224,6
223,8
222,4
221,9
220,5
219,5
218,8
217,9
216,5
215,3
214,6
213,5
212,4
211,10
210,8
209,7
208,9
207,7
206,7
205,8
204,5
203,13
202,9
201,9
200,10
199,5
198,16
197,9
196,6
195,9
194,9
193,6
192,11
191,12
190,12
189,10
188,7
187,5
186,10
185,16
184,12
183,10
182,8
181,9
180,7
179,11
178,10
177,10
176,9
175,11
174,12
173,13
172,12
171,10
170,12
169,13
168,10
167,15
166,8
165,9
164,10
163,10
162,14
161,16
160,14
159,14
158,10
157,11
156,13
155,13
154,16
153,9
152,14
151,14
150,11
149,12
148,9
147,14
146,13
145,13
144,10
143,20
142,13
141,12
140,9
139,16
138,9
137,11
136,13
135,11
134,14
133,8
132,15
131,13
130,7
129,10
128,10
127,11
126,13
125,4
124,12
123,14
122,12
121,10
120,11
119,16
118,9
117,11
116,11
115,13
114,9
113,8
112,6
111,7
110,8
109,15
108,9
107,10
106,12
105,13
104,11
103,11
102,10
101,10
100,11
99,7
98,11
97,8
96,10
95,7
94,5
93,10
92,9
91,8
90,10
89,10
88,12
87,9
86,10
85,9
84,11
83,10
82,12
81,9
80,9
79,7
78,9
77,11
76,8
75,9
74,9
73,9
72,8
71,7
70,9
69,9
68,7
67,8
66,10
65,9
64,9
63,9
62,6
61,8
60,7
59,7
58,7
57,5
56,12
55,7
54,2
53,7
52,9
51,9
50,6
49,11
48,6
47,8
46,7
45,10
44,5
43,3
42,7
41,5
40,9
39,7
38,11
37,8
36,9
35,4
34,3
33,4
32,6
31,4
30,9
29,8
28,8
27,8
26,5
25,7
24,8
23,8
22,7
21,5
20,8
19,7
18,7
17,6
16,5
15,9
14,4
13,3
12,7
11,9
10,5
9,7
8,3
7,6
6,4
5,20
4,5
3,5
2,3
1,20
