"planning_unit","solution"
1,1
2,1
3,1
4,1
5,1
6,0
7,1
8,1
9,1
10,0
11,1
12,1
13,0
14,1
15,0
16,0
17,1
18,1
19,1
20,0
21,1
22,1
23,1
24,0
25,0
26,0
27,0
28,1
29,0
30,1
31,0
32,0
33,1
34,1
35,1
36,1
37,1
38,0
39,1
40,1
41,0
42,1
43,1
44,1
45,1
46,0
47,1
48,1
49,0
50,1
51,0
52,1
53,0
54,0
55,1
56,1
57,1
58,0
59,1
60,1
61,1
62,1
63,1
64,0
65,1
66,1
67,0
68,1
69,1
70,0
71,1
72,1
73,1
74,1
75,0
76,0
77,0
78,1
79,1
80,1
81,0
82,1
83,1
84,1
85,0
86,0
87,0
88,0
89,0
90,0
91,1
92,1
93,0
94,1
95,1
96,0
97,0
98,0
99,1
100,0
101,1
102,1
103,0
104,1
105,1
106,1
107,1
108,0
109,0
110,0
111,1
112,1
113,0
114,1
115,0
116,1
117,1
118,0
119,1
120,1
121,0
122,1
123,1
124,1
125,1
126,0
127,1
128,0
129,0
130,1
131,1
132,0
133,1
134,1
135,0
136,0
137,1
138,0
139,1
140,1
141,1
142,0
143,1
144,1
145,1
146,1
147,1
148,1
149,1
150,1
151,0
152,0
153,0
154,1
155,0
156,1
157,0
158,1
159,1
160,1
161,0
162,1
163,0
164,1
165,0
166,0
167,1
168,0
169,0
170,1
171,0
172,1
173,0
174,1
175,1
176,0
177,0
178,0
179,0
180,1
181,0
182,1
183,1
184,1
185,1
186,0
187,1
188,0
189,1
190,0
191,1
192,0
193,0
194,0
195,0
196,0
197,0
198,0
199,0
200,0
201,1
202,1
203,1
204,1
205,1
206,1
207,1
208,1
209,0
210,1
211,1
212,0
213,0
214,0
215,1
216,0
217,1
218,1
219,0
220,1
221,0
222,0
223,1
224,0
225,0
226,1
227,1
228,1
229,0
230,1
231,0
232,0
233,0
234,0
235,0
236,1
237,1
238,0
239,0
240,1
241,0
242,1
243,1
244,1
245,0
246,1
247,1
248,1
249,0
250,1
251,0
252,0
253,1
254,0
255,1
256,1
257,1
258,1
259,1
260,0
261,1
262,1
263,1
264,1
265,0
266,0
267,0
268,0
269,1
270,1
271,0
272,1
273,0
274,1
275,0
276,1
277,1
278,1
279,0
280,1
281,1
282,0
283,0
284,0
285,0
286,0
287,1
288,0
289,0
290,1
291,1
292,1
293,1
294,0
295,1
296,0
297,1
298,1
299,0
300,1
301,0
302,1
303,0
304,0
305,1
306,1
307,1
308,1
309,1
310,1
311,1
312,0
313,1
314,1
315,1
316,1
317,1
318,1
319,1
320,1
321,0
