"planning_unit","number"
321,2
320,0
319,6
318,1
317,20
316,0
315,1
314,2
313,1
312,0
311,0
310,0
309,1
308,1
307,1
306,1
305,0
304,7
303,2
302,2
301,0
300,5
299,6
298,0
297,2
296,2
295,1
294,0
293,3
292,6
291,3
290,0
289,1
288,2
287,1
286,0
285,0
284,1
283,1
282,0
281,5
280,1
279,1
278,1
277,1
276,2
275,1
274,1
273,3
272,8
271,1
270,0
269,2
268,1
267,4
266,3
265,1
264,0
263,1
262,1
261,8
260,2
259,0
258,1
257,0
256,0
255,8
254,2
253,2
252,2
251,1
250,1
249,5
248,0
247,9
246,2
245,2
244,0
243,0
242,2
241,2
240,0
239,1
238,1
237,0
236,1
235,1
234,0
233,2
232,0
231,3
230,1
229,2
228,0
227,3
226,2
225,0
224,2
223,0
222,2
221,3
220,1
219,0
218,0
217,2
216,1
215,1
214,2
213,1
212,0
211,1
210,0
209,1
208,4
207,2
206,2
205,0
204,1
203,0
202,2
201,5
200,1
199,0
198,12
197,1
196,2
195,0
194,3
193,1
192,2
191,3
190,1
189,3
188,0
187,1
186,2
185,15
184,1
183,2
182,0
181,2
180,0
179,0
178,2
177,0
176,0
175,2
174,1
173,0
172,2
171,2
170,4
169,4
168,2
167,1
166,1
165,1
164,0
163,3
162,2
161,0
160,0
159,3
158,5
157,4
156,1
155,4
154,2
153,2
152,0
151,0
150,2
149,3
148,1
147,1
146,0
145,3
144,1
143,20
142,1
141,0
140,9
139,0
138,3
137,0
136,1
135,1
134,1
133,1
132,2
131,0
130,3
129,5
128,1
127,1
126,0
125,3
124,2
123,0
122,4
121,2
120,7
119,5
118,3
117,0
116,0
115,0
114,2
113,1
112,0
111,1
110,2
109,1
108,3
107,4
106,1
105,0
104,4
103,3
102,3
101,1
100,2
99,3
98,2
97,3
96,3
95,2
94,2
93,3
92,0
91,1
90,5
89,0
88,2
87,2
86,0
85,2
84,0
83,1
82,4
81,4
80,1
79,1
78,1
77,3
76,1
75,2
74,0
73,1
72,1
71,0
70,0
69,0
68,2
67,0
66,7
65,0
64,2
63,4
62,0
61,1
60,0
59,0
58,1
57,1
56,2
55,0
54,0
53,0
52,7
51,0
50,1
49,1
48,1
47,1
46,0
45,0
44,3
43,1
42,1
41,1
40,1
39,2
38,0
37,0
36,0
35,1
34,1
33,1
32,1
31,0
30,4
29,3
28,2
27,0
26,5
25,2
24,3
23,1
22,1
21,0
20,3
19,8
18,2
17,1
16,1
15,0
14,1
13,2
12,0
11,14
10,4
9,4
8,1
7,1
6,1
5,20
4,1
3,5
2,0
1,20
