"planning_unit","solution"
1,1
2,1
3,0
4,0
5,1
6,0
7,1
8,1
9,0
10,1
11,1
12,0
13,0
14,0
15,1
16,1
17,1
18,0
19,0
20,1
21,1
22,1
23,1
24,0
25,1
26,1
27,1
28,1
29,1
30,1
31,0
32,1
33,1
34,1
35,1
36,1
37,1
38,1
39,0
40,1
41,0
42,1
43,1
44,0
45,0
46,0
47,1
48,1
49,0
50,0
51,0
52,1
53,1
54,0
55,1
56,0
57,1
58,1
59,1
60,1
61,1
62,0
63,1
64,1
65,0
66,1
67,1
68,0
69,1
70,1
71,0
72,1
73,0
74,1
75,0
76,0
77,0
78,1
79,1
80,0
81,1
82,1
83,1
84,1
85,1
86,1
87,0
88,1
89,1
90,1
91,1
92,1
93,1
94,1
95,1
96,0
97,1
98,0
99,1
100,1
101,1
102,1
103,1
104,0
105,1
106,1
107,0
108,0
109,1
110,1
111,1
112,0
113,1
114,1
115,1
116,1
117,1
118,1
119,1
120,1
121,1
122,1
123,1
124,0
125,0
126,0
127,1
128,0
129,1
130,0
131,1
132,1
133,0
134,1
135,1
136,0
137,0
138,1
139,1
140,0
141,1
142,1
143,1
144,0
145,1
146,1
147,1
148,1
149,1
150,0
151,1
152,1
153,1
154,1
155,1
156,0
157,1
158,1
159,1
160,1
161,1
162,1
163,1
164,1
165,1
166,1
167,1
168,1
169,1
170,1
171,0
172,1
173,0
174,1
175,1
176,1
177,0
178,1
179,1
180,1
181,1
182,0
183,1
184,1
185,1
186,1
187,0
188,0
189,1
190,1
191,1
192,0
193,1
194,1
195,1
196,1
197,0
198,1
199,0
200,0
201,0
202,0
203,1
204,1
205,1
206,1
207,1
208,1
209,0
210,1
211,1
212,1
213,1
214,1
215,0
216,1
217,1
218,0
219,1
220,1
221,1
222,1
223,1
224,0
225,1
226,1
227,1
228,1
229,1
230,1
231,1
232,1
233,1
234,1
235,1
236,0
237,1
238,1
239,0
240,0
241,0
242,1
243,1
244,0
245,1
246,1
247,1
248,1
249,1
250,0
251,1
252,0
253,0
254,0
255,0
256,0
257,1
258,0
259,1
260,1
261,1
262,0
263,1
264,1
265,1
266,0
267,1
268,1
269,1
270,1
271,0
272,1
273,0
274,1
275,1
276,1
277,0
278,1
279,1
280,1
281,1
282,0
283,0
284,1
285,1
286,1
287,0
288,1
289,1
290,0
291,1
292,1
293,0
294,0
295,1
296,0
297,0
298,1
299,1
300,0
301,0
302,0
303,1
304,1
305,1
306,0
307,0
308,1
309,1
310,0
311,0
312,0
313,1
314,0
315,1
316,0
317,1
318,1
319,1
320,0
321,1
