"planning_unit","number"
321,0
320,2
319,1
318,0
317,20
316,0
315,9
314,0
313,0
312,0
311,0
310,0
309,0
308,0
307,1
306,0
305,0
304,7
303,0
302,1
301,0
300,1
299,10
298,0
297,0
296,0
295,2
294,0
293,0
292,0
291,0
290,0
289,0
288,0
287,2
286,0
285,0
284,0
283,0
282,0
281,1
280,0
279,20
278,0
277,20
276,20
275,0
274,15
273,0
272,20
271,3
270,0
269,0
268,0
267,2
266,0
265,0
264,0
263,0
262,0
261,19
260,2
259,0
258,0
257,4
256,0
255,1
254,19
253,0
252,2
251,3
250,0
249,14
248,0
247,16
246,0
245,1
244,0
243,0
242,0
241,13
240,16
239,1
238,3
237,9
236,1
235,0
234,0
233,0
232,0
231,0
230,20
229,13
228,20
227,0
226,7
225,0
224,0
223,2
222,0
221,1
220,1
219,0
218,20
217,20
216,0
215,0
214,5
213,0
212,0
211,13
210,0
209,0
208,19
207,0
206,0
205,0
204,1
203,0
202,20
201,0
200,16
199,0
198,4
197,1
196,0
195,1
194,0
193,0
192,0
191,0
190,0
189,4
188,0
187,20
186,19
185,20
184,5
183,0
182,20
181,13
180,0
179,0
178,15
177,0
176,0
175,0
174,0
173,0
172,2
171,1
170,0
169,0
168,0
167,0
166,2
165,0
164,0
163,0
162,2
161,0
160,0
159,0
158,0
157,0
156,0
155,0
154,0
153,0
152,0
151,0
150,0
149,0
148,0
147,0
146,1
145,1
144,0
143,20
142,0
141,0
140,8
139,0
138,0
137,0
136,0
135,0
134,0
133,0
132,0
131,0
130,0
129,0
128,0
127,0
126,0
125,0
124,6
123,0
122,0
121,0
120,13
119,0
118,0
117,0
116,0
115,0
114,2
113,0
112,0
111,0
110,0
109,0
108,0
107,0
106,0
105,0
104,4
103,0
102,0
101,1
100,0
99,0
98,0
97,0
96,0
95,0
94,0
93,0
92,0
91,0
90,0
89,0
88,0
87,0
86,0
85,0
84,0
83,0
82,0
81,0
80,0
79,0
78,0
77,0
76,0
75,0
74,0
73,0
72,0
71,0
70,0
69,0
68,1
67,0
66,14
65,0
64,0
63,0
62,0
61,2
60,0
59,0
58,0
57,0
56,0
55,0
54,0
53,0
52,3
51,0
50,0
49,0
48,0
47,0
46,0
45,5
44,0
43,0
42,0
41,0
40,0
39,1
38,0
37,10
36,0
35,5
34,0
33,20
32,0
31,1
30,0
29,2
28,1
27,2
26,0
25,1
24,2
23,0
22,0
21,0
20,0
19,20
18,0
17,0
16,1
15,1
14,0
13,1
12,0
11,20
10,0
9,2
8,20
7,19
6,19
5,20
4,0
3,3
2,0
1,20
