"planning_unit","number"
321,14
320,15
319,14
318,10
317,20
316,19
315,17
314,11
313,13
312,12
311,13
310,14
309,18
308,18
307,15
306,13
305,15
304,10
303,13
302,16
301,12
300,9
299,17
298,12
297,11
296,13
295,16
294,12
293,15
292,14
291,16
290,15
289,15
288,12
287,14
286,17
285,16
284,14
283,16
282,14
281,14
280,13
279,12
278,13
277,8
276,14
275,13
274,13
273,15
272,16
271,12
270,11
269,14
268,18
267,12
266,15
265,13
264,13
263,14
262,17
261,12
260,15
259,15
258,14
257,11
256,14
255,12
254,17
253,15
252,13
251,15
250,12
249,15
248,13
247,15
246,15
245,11
244,13
243,15
242,16
241,16
240,15
239,17
238,14
237,13
236,14
235,14
234,14
233,12
232,14
231,13
230,14
229,18
228,12
227,14
226,14
225,15
224,18
223,17
222,16
221,12
220,14
219,13
218,18
217,14
216,18
215,17
214,16
213,14
212,15
211,15
210,17
209,18
208,12
207,14
206,18
205,19
204,18
203,14
202,18
201,19
200,16
199,16
198,17
197,17
196,14
195,16
194,18
193,18
192,17
191,18
190,18
189,17
188,16
187,17
186,16
185,17
184,13
183,20
182,18
181,17
180,16
179,15
178,17
177,19
176,18
175,18
174,15
173,16
172,18
171,17
170,16
169,18
168,17
167,17
166,14
165,19
164,18
163,18
162,19
161,14
160,17
159,17
158,15
157,18
156,17
155,16
154,19
153,14
152,16
151,19
150,16
149,18
148,14
147,17
146,17
145,17
144,16
143,20
142,13
141,19
140,16
139,18
138,16
137,15
136,18
135,18
134,19
133,18
132,18
131,18
130,17
129,15
128,18
127,16
126,16
125,18
124,19
123,19
122,18
121,17
120,19
119,16
118,15
117,13
116,19
115,17
114,17
113,17
112,18
111,18
110,14
109,18
108,16
107,18
106,18
105,17
104,16
103,18
102,17
101,16
100,20
99,19
98,16
97,11
96,15
95,20
94,18
93,14
92,18
91,16
90,19
89,16
88,18
87,16
86,15
85,17
84,17
83,15
82,17
81,20
80,16
79,15
78,18
77,18
76,16
75,12
74,12
73,18
72,19
71,18
70,17
69,16
68,16
67,13
66,18
65,17
64,20
63,14
62,13
61,16
60,18
59,16
58,16
57,16
56,16
55,17
54,17
53,14
52,19
51,15
50,18
49,17
48,15
47,18
46,18
45,15
44,14
43,14
42,15
41,14
40,15
39,18
38,15
37,14
36,17
35,17
34,19
33,15
32,16
31,14
30,15
29,19
28,14
27,16
26,19
25,16
24,16
23,16
22,18
21,16
20,17
19,18
18,13
17,19
16,15
15,16
14,16
13,15
12,14
11,15
10,17
9,19
8,16
7,9
6,13
5,20
4,16
3,13
2,14
1,20
