"planning_unit","solution"
1,1
2,1
3,0
4,1
5,1
6,1
7,1
8,1
9,1
10,1
11,1
12,0
13,0
14,1
15,1
16,0
17,1
18,1
19,0
20,0
21,0
22,1
23,1
24,1
25,0
26,0
27,1
28,1
29,1
30,1
31,0
32,1
33,0
34,0
35,1
36,1
37,0
38,1
39,1
40,1
41,1
42,1
43,0
44,1
45,0
46,1
47,0
48,0
49,1
50,1
51,0
52,1
53,1
54,0
55,1
56,1
57,0
58,1
59,1
60,0
61,0
62,0
63,0
64,0
65,1
66,0
67,0
68,1
69,0
70,1
71,1
72,1
73,1
74,1
75,1
76,0
77,1
78,1
79,1
80,1
81,1
82,0
83,1
84,1
85,1
86,0
87,1
88,1
89,1
90,1
91,0
92,0
93,1
94,1
95,0
96,0
97,0
98,1
99,0
100,0
101,1
102,1
103,1
104,0
105,0
106,1
107,1
108,1
109,1
110,0
111,1
112,1
113,1
114,1
115,1
116,1
117,1
118,1
119,1
120,1
121,1
122,1
123,1
124,1
125,1
126,1
127,1
128,1
129,1
130,1
131,1
132,1
133,0
134,0
135,1
136,1
137,1
138,1
139,0
140,1
141,1
142,1
143,1
144,1
145,1
146,0
147,0
148,1
149,1
150,0
151,0
152,0
153,1
154,1
155,0
156,1
157,1
158,1
159,1
160,0
161,1
162,0
163,1
164,0
165,1
166,1
167,1
168,1
169,1
170,0
171,1
172,1
173,1
174,1
175,1
176,1
177,0
178,0
179,0
180,1
181,1
182,1
183,1
184,1
185,0
186,1
187,1
188,0
189,0
190,1
191,1
192,1
193,0
194,1
195,0
196,1
197,1
198,1
199,1
200,1
201,0
202,1
203,1
204,1
205,1
206,1
207,1
208,0
209,1
210,0
211,1
212,1
213,0
214,1
215,1
216,1
217,1
218,1
219,1
220,1
221,0
222,0
223,1
224,1
225,0
226,1
227,1
228,1
229,0
230,1
231,1
232,1
233,1
234,1
235,1
236,0
237,0
238,1
239,0
240,0
241,1
242,1
243,1
244,1
245,0
246,1
247,0
248,1
249,1
250,1
251,0
252,1
253,1
254,1
255,1
256,1
257,1
258,1
259,0
260,0
261,1
262,1
263,1
264,1
265,1
266,1
267,0
268,1
269,1
270,1
271,1
272,0
273,0
274,1
275,0
276,1
277,1
278,1
279,1
280,1
281,0
282,1
283,1
284,1
285,1
286,1
287,1
288,1
289,0
290,1
291,0
292,1
293,1
294,0
295,1
296,1
297,1
298,1
299,1
300,1
301,0
302,1
303,1
304,1
305,1
306,0
307,1
308,1
309,1
310,1
311,0
312,1
313,0
314,1
315,1
316,0
317,1
318,0
319,0
320,0
321,0
