"planning_unit","solution"
1,1
2,1
3,0
4,1
5,1
6,1
7,0
8,0
9,1
10,0
11,0
12,1
13,0
14,1
15,0
16,1
17,1
18,0
19,1
20,0
21,0
22,1
23,0
24,0
25,1
26,1
27,1
28,0
29,1
30,1
31,0
32,0
33,0
34,0
35,1
36,1
37,0
38,0
39,1
40,0
41,0
42,1
43,1
44,1
45,0
46,1
47,1
48,1
49,1
50,1
51,1
52,1
53,0
54,1
55,1
56,1
57,1
58,1
59,0
60,1
61,1
62,1
63,1
64,1
65,1
66,1
67,0
68,0
69,1
70,0
71,0
72,1
73,1
74,0
75,1
76,1
77,0
78,0
79,0
80,0
81,1
82,1
83,1
84,1
85,1
86,1
87,0
88,1
89,1
90,1
91,1
92,1
93,0
94,1
95,0
96,1
97,1
98,1
99,0
100,1
101,1
102,0
103,1
104,1
105,1
106,1
107,1
108,1
109,1
110,0
111,1
112,1
113,0
114,0
115,1
116,0
117,0
118,0
119,1
120,0
121,1
122,0
123,1
124,1
125,1
126,1
127,1
128,0
129,1
130,1
131,0
132,1
133,1
134,0
135,1
136,1
137,1
138,0
139,1
140,1
141,0
142,0
143,1
144,1
145,0
146,1
147,1
148,1
149,1
150,1
151,1
152,0
153,0
154,1
155,1
156,1
157,1
158,1
159,0
160,1
161,1
162,1
163,1
164,1
165,0
166,1
167,1
168,1
169,0
170,0
171,0
172,1
173,0
174,1
175,1
176,0
177,1
178,0
179,0
180,1
181,0
182,1
183,1
184,1
185,0
186,0
187,1
188,0
189,0
190,1
191,1
192,1
193,1
194,0
195,1
196,1
197,1
198,1
199,0
200,1
201,0
202,0
203,1
204,0
205,0
206,0
207,1
208,0
209,1
210,1
211,0
212,1
213,1
214,1
215,1
216,0
217,1
218,0
219,1
220,1
221,1
222,0
223,1
224,1
225,1
226,0
227,0
228,1
229,0
230,0
231,0
232,0
233,0
234,0
235,1
236,0
237,1
238,1
239,1
240,1
241,0
242,1
243,1
244,1
245,0
246,0
247,0
248,0
249,0
250,0
251,1
252,1
253,0
254,1
255,0
256,0
257,1
258,1
259,1
260,1
261,1
262,1
263,0
264,1
265,1
266,0
267,0
268,0
269,0
270,0
271,0
272,1
273,0
274,0
275,0
276,0
277,0
278,0
279,1
280,1
281,1
282,1
283,0
284,0
285,0
286,0
287,1
288,1
289,1
290,1
291,1
292,1
293,0
294,0
295,0
296,0
297,1
298,0
299,0
300,1
301,0
302,0
303,0
304,0
305,1
306,1
307,1
308,0
309,1
310,0
311,1
312,1
313,0
314,1
315,0
316,1
317,1
318,0
319,1
320,1
321,0
