"planning_unit","number"
321,9
320,2
319,1
318,4
317,20
316,1
315,11
314,9
313,0
312,0
311,1
310,0
309,0
308,1
307,0
306,1
305,3
304,4
303,1
302,1
301,0
300,7
299,5
298,2
297,0
296,2
295,4
294,0
293,0
292,1
291,1
290,2
289,1
288,1
287,1
286,1
285,3
284,2
283,1
282,1
281,1
280,0
279,3
278,1
277,1
276,1
275,1
274,2
273,1
272,4
271,3
270,2
269,1
268,1
267,4
266,5
265,3
264,0
263,5
262,4
261,5
260,1
259,1
258,1
257,5
256,3
255,6
254,1
253,1
252,4
251,2
250,4
249,2
248,1
247,10
246,0
245,1
244,4
243,3
242,3
241,5
240,3
239,4
238,6
237,5
236,4
235,6
234,2
233,4
232,4
231,7
230,3
229,4
228,3
227,7
226,6
225,7
224,5
223,2
222,5
221,9
220,5
219,9
218,8
217,9
216,12
215,7
214,5
213,3
212,10
211,4
210,8
209,7
208,8
207,6
206,6
205,5
204,6
203,7
202,10
201,10
200,9
199,6
198,14
197,11
196,11
195,8
194,12
193,10
192,8
191,13
190,10
189,7
188,7
187,9
186,10
185,7
184,7
183,11
182,10
181,10
180,10
179,12
178,11
177,6
176,12
175,14
174,15
173,13
172,10
171,10
170,7
169,14
168,11
167,10
166,12
165,9
164,12
163,13
162,11
161,13
160,11
159,17
158,13
157,9
156,11
155,14
154,12
153,15
152,11
151,8
150,13
149,10
148,15
147,12
146,14
145,13
144,11
143,20
142,13
141,10
140,17
139,10
138,8
137,11
136,11
135,13
134,10
133,10
132,14
131,14
130,15
129,8
128,11
127,10
126,11
125,13
124,13
123,11
122,16
121,10
120,14
119,13
118,11
117,13
116,14
115,6
114,9
113,10
112,15
111,11
110,11
109,10
108,10
107,5
106,7
105,11
104,11
103,10
102,8
101,13
100,9
99,9
98,9
97,10
96,8
95,6
94,8
93,9
92,8
91,9
90,14
89,10
88,9
87,9
86,7
85,10
84,8
83,5
82,11
81,9
80,6
79,14
78,10
77,11
76,8
75,8
74,8
73,11
72,7
71,13
70,8
69,5
68,8
67,6
66,6
65,5
64,13
63,8
62,7
61,8
60,6
59,3
58,6
57,7
56,9
55,6
54,7
53,6
52,10
51,5
50,6
49,7
48,9
47,11
46,1
45,10
44,4
43,4
42,10
41,5
40,6
39,6
38,9
37,13
36,7
35,7
34,4
33,9
32,8
31,7
30,3
29,14
28,7
27,9
26,6
25,8
24,4
23,7
22,7
21,7
20,6
19,5
18,7
17,6
16,2
15,7
14,7
13,6
12,6
11,7
10,2
9,8
8,4
7,6
6,6
5,20
4,7
3,1
2,1
1,20
