"planning_unit","solution"
1,1
2,1
3,0
4,0
5,1
6,1
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,1
17,0
18,1
19,0
20,1
21,0
22,0
23,0
24,1
25,1
26,1
27,1
28,0
29,0
30,0
31,0
32,0
33,1
34,0
35,0
36,1
37,1
38,1
39,0
40,1
41,0
42,1
43,1
44,0
45,1
46,1
47,1
48,1
49,0
50,0
51,0
52,1
53,0
54,0
55,0
56,0
57,0
58,1
59,1
60,1
61,0
62,1
63,0
64,1
65,0
66,1
67,0
68,1
69,1
70,0
71,1
72,1
73,0
74,1
75,1
76,1
77,1
78,1
79,0
80,0
81,0
82,0
83,1
84,0
85,1
86,0
87,1
88,1
89,0
90,0
91,1
92,0
93,1
94,0
95,1
96,1
97,0
98,1
99,0
100,0
101,0
102,0
103,0
104,1
105,1
106,0
107,1
108,1
109,1
110,0
111,1
112,1
113,0
114,1
115,1
116,1
117,0
118,1
119,1
120,1
121,0
122,1
123,0
124,0
125,0
126,0
127,1
128,1
129,1
130,0
131,0
132,0
133,1
134,1
135,1
136,0
137,0
138,0
139,0
140,1
141,0
142,0
143,1
144,1
145,1
146,0
147,1
148,1
149,1
150,1
151,0
152,1
153,0
154,0
155,0
156,1
157,1
158,1
159,0
160,1
161,0
162,1
163,0
164,1
165,1
166,0
167,1
168,1
169,1
170,0
171,0
172,1
173,1
174,1
175,0
176,0
177,1
178,1
179,1
180,0
181,1
182,0
183,1
184,1
185,0
186,0
187,0
188,1
189,1
190,1
191,0
192,1
193,1
194,0
195,1
196,1
197,1
198,0
199,1
200,1
201,1
202,0
203,1
204,1
205,0
206,0
207,1
208,0
209,1
210,0
211,1
212,0
213,0
214,1
215,0
216,1
217,1
218,1
219,0
220,0
221,0
222,1
223,0
224,1
225,0
226,1
227,1
228,0
229,0
230,0
231,0
232,1
233,1
234,0
235,0
236,0
237,1
238,0
239,0
240,0
241,0
242,1
243,1
244,1
245,0
246,1
247,1
248,1
249,1
250,0
251,1
252,1
253,1
254,0
255,0
256,0
257,0
258,0
259,1
260,0
261,0
262,0
263,0
264,0
265,0
266,1
267,0
268,0
269,0
270,1
271,1
272,0
273,1
274,0
275,0
276,0
277,0
278,0
279,1
280,0
281,0
282,0
283,1
284,0
285,1
286,1
287,1
288,0
289,1
290,0
291,0
292,1
293,0
294,0
295,1
296,0
297,1
298,0
299,1
300,0
301,0
302,0
303,1
304,1
305,0
306,0
307,1
308,1
309,1
310,1
311,0
312,1
313,0
314,1
315,1
316,1
317,1
318,0
319,0
320,0
321,1
