"planning_unit","number"
321,16
320,16
319,18
318,19
317,20
316,18
315,16
314,18
313,16
312,15
311,17
310,19
309,19
308,20
307,19
306,18
305,16
304,20
303,18
302,18
301,16
300,19
299,17
298,17
297,19
296,20
295,19
294,19
293,18
292,17
291,19
290,16
289,18
288,16
287,16
286,20
285,17
284,16
283,19
282,19
281,19
280,19
279,19
278,17
277,18
276,18
275,20
274,18
273,18
272,16
271,19
270,18
269,18
268,17
267,18
266,17
265,18
264,16
263,18
262,16
261,18
260,18
259,19
258,16
257,19
256,19
255,18
254,20
253,19
252,19
251,16
250,19
249,18
248,17
247,15
246,17
245,19
244,20
243,18
242,19
241,19
240,17
239,19
238,18
237,20
236,17
235,19
234,18
233,17
232,18
231,18
230,15
229,18
228,18
227,19
226,17
225,18
224,18
223,17
222,18
221,18
220,19
219,19
218,16
217,19
216,19
215,18
214,18
213,19
212,18
211,20
210,19
209,18
208,19
207,19
206,18
205,20
204,16
203,19
202,18
201,17
200,18
199,17
198,17
197,19
196,17
195,17
194,19
193,20
192,20
191,18
190,19
189,20
188,20
187,17
186,17
185,18
184,17
183,18
182,18
181,19
180,19
179,15
178,18
177,20
176,18
175,19
174,19
173,17
172,18
171,20
170,17
169,16
168,19
167,20
166,17
165,19
164,18
163,17
162,19
161,18
160,19
159,18
158,17
157,19
156,18
155,18
154,19
153,17
152,17
151,18
150,17
149,17
148,18
147,16
146,16
145,19
144,18
143,20
142,18
141,18
140,18
139,18
138,19
137,18
136,17
135,20
134,17
133,18
132,14
131,17
130,16
129,15
128,19
127,18
126,19
125,18
124,16
123,20
122,19
121,18
120,18
119,17
118,13
117,17
116,20
115,17
114,20
113,19
112,19
111,20
110,20
109,17
108,19
107,18
106,19
105,17
104,17
103,19
102,19
101,18
100,18
99,12
98,20
97,19
96,19
95,19
94,19
93,19
92,17
91,19
90,18
89,17
88,18
87,20
86,18
85,18
84,18
83,18
82,20
81,18
80,19
79,18
78,19
77,18
76,16
75,17
74,18
73,19
72,17
71,18
70,17
69,18
68,19
67,18
66,18
65,19
64,18
63,19
62,17
61,19
60,18
59,17
58,18
57,20
56,16
55,20
54,19
53,18
52,17
51,20
50,17
49,20
48,16
47,17
46,18
45,17
44,19
43,17
42,17
41,15
40,17
39,18
38,18
37,17
36,18
35,19
34,15
33,18
32,18
31,17
30,17
29,19
28,16
27,19
26,18
25,18
24,19
23,18
22,20
21,19
20,17
19,17
18,16
17,18
16,20
15,19
14,18
13,17
12,19
11,18
10,20
9,18
8,18
7,19
6,17
5,20
4,18
3,16
2,17
1,20
