"planning_unit","number"
321,13
320,13
319,14
318,14
317,20
316,14
315,9
314,16
313,15
312,13
311,11
310,9
309,13
308,12
307,15
306,12
305,16
304,14
303,13
302,15
301,14
300,16
299,12
298,14
297,14
296,15
295,15
294,12
293,10
292,18
291,13
290,16
289,14
288,14
287,10
286,12
285,12
284,12
283,12
282,14
281,13
280,17
279,12
278,11
277,14
276,18
275,16
274,15
273,10
272,15
271,14
270,12
269,17
268,14
267,18
266,13
265,17
264,11
263,14
262,12
261,16
260,14
259,7
258,13
257,15
256,14
255,15
254,16
253,14
252,11
251,16
250,12
249,15
248,13
247,15
246,14
245,12
244,15
243,11
242,14
241,15
240,15
239,16
238,13
237,11
236,13
235,12
234,16
233,14
232,16
231,18
230,12
229,14
228,14
227,14
226,12
225,13
224,15
223,15
222,15
221,15
220,16
219,12
218,10
217,12
216,17
215,13
214,16
213,12
212,15
211,15
210,15
209,14
208,9
207,13
206,13
205,15
204,15
203,13
202,15
201,16
200,17
199,16
198,12
197,13
196,15
195,13
194,14
193,15
192,17
191,13
190,13
189,13
188,16
187,14
186,13
185,14
184,15
183,15
182,12
181,16
180,12
179,14
178,15
177,15
176,12
175,16
174,14
173,13
172,14
171,12
170,16
169,14
168,18
167,14
166,12
165,14
164,15
163,10
162,16
161,12
160,10
159,15
158,16
157,16
156,14
155,17
154,9
153,13
152,14
151,16
150,13
149,15
148,16
147,13
146,17
145,15
144,16
143,20
142,19
141,9
140,17
139,12
138,15
137,17
136,14
135,15
134,13
133,11
132,10
131,12
130,13
129,15
128,14
127,14
126,15
125,14
124,17
123,14
122,15
121,14
120,14
119,10
118,16
117,14
116,12
115,14
114,16
113,12
112,12
111,15
110,15
109,11
108,13
107,15
106,12
105,14
104,12
103,12
102,13
101,14
100,14
99,10
98,15
97,11
96,16
95,12
94,11
93,16
92,16
91,12
90,17
89,10
88,14
87,17
86,17
85,18
84,13
83,17
82,13
81,12
80,14
79,15
78,13
77,13
76,15
75,18
74,15
73,14
72,17
71,14
70,16
69,14
68,17
67,13
66,16
65,13
64,14
63,15
62,16
61,10
60,16
59,17
58,16
57,17
56,14
55,15
54,17
53,13
52,11
51,12
50,9
49,17
48,16
47,12
46,18
45,15
44,15
43,15
42,13
41,16
40,13
39,15
38,16
37,15
36,14
35,11
34,17
33,13
32,16
31,12
30,15
29,11
28,13
27,15
26,15
25,13
24,17
23,16
22,12
21,14
20,15
19,11
18,12
17,14
16,14
15,16
14,12
13,12
12,15
11,14
10,15
9,15
8,12
7,14
6,11
5,20
4,11
3,13
2,11
1,20
