"planning_unit","number"
321,2
320,0
319,2
318,2
317,20
316,1
315,3
314,0
313,0
312,0
311,0
310,1
309,0
308,0
307,0
306,0
305,0
304,7
303,0
302,0
301,0
300,4
299,8
298,0
297,1
296,0
295,1
294,0
293,1
292,0
291,3
290,1
289,0
288,0
287,0
286,0
285,0
284,0
283,0
282,0
281,2
280,0
279,1
278,0
277,1
276,1
275,0
274,0
273,1
272,3
271,0
270,0
269,1
268,1
267,2
266,1
265,0
264,0
263,0
262,1
261,2
260,0
259,0
258,0
257,0
256,1
255,6
254,2
253,0
252,0
251,1
250,0
249,1
248,0
247,13
246,2
245,2
244,1
243,0
242,0
241,1
240,1
239,0
238,2
237,3
236,1
235,0
234,3
233,0
232,0
231,7
230,3
229,3
228,9
227,7
226,9
225,4
224,9
223,11
222,11
221,9
220,8
219,7
218,9
217,17
216,9
215,7
214,7
213,4
212,7
211,5
210,1
209,4
208,8
207,1
206,3
205,1
204,2
203,3
202,9
201,5
200,3
199,3
198,8
197,1
196,4
195,3
194,5
193,5
192,4
191,2
190,1
189,7
188,0
187,7
186,2
185,12
184,5
183,1
182,3
181,3
180,3
179,1
178,4
177,0
176,6
175,2
174,2
173,2
172,3
171,2
170,8
169,3
168,2
167,2
166,2
165,2
164,2
163,4
162,4
161,1
160,1
159,2
158,5
157,1
156,0
155,0
154,2
153,0
152,1
151,1
150,1
149,4
148,0
147,0
146,0
145,2
144,0
143,20
142,0
141,0
140,7
139,0
138,1
137,4
136,1
135,0
134,0
133,0
132,3
131,0
130,3
129,6
128,4
127,0
126,2
125,4
124,1
123,0
122,3
121,4
120,2
119,1
118,1
117,1
116,0
115,0
114,1
113,2
112,0
111,1
110,0
109,0
108,0
107,1
106,0
105,0
104,2
103,1
102,0
101,0
100,1
99,0
98,0
97,1
96,1
95,1
94,1
93,2
92,0
91,0
90,0
89,0
88,0
87,0
86,0
85,0
84,0
83,0
82,1
81,0
80,0
79,1
78,0
77,1
76,0
75,0
74,0
73,1
72,1
71,0
70,0
69,0
68,2
67,1
66,4
65,0
64,1
63,0
62,0
61,1
60,0
59,0
58,0
57,0
56,0
55,0
54,0
53,0
52,8
51,0
50,0
49,1
48,0
47,1
46,0
45,0
44,0
43,0
42,0
41,0
40,0
39,0
38,1
37,0
36,0
35,0
34,0
33,0
32,0
31,0
30,0
29,6
28,0
27,0
26,4
25,4
24,1
23,1
22,0
21,0
20,1
19,6
18,0
17,0
16,0
15,1
14,2
13,2
12,0
11,12
10,0
9,4
8,0
7,0
6,0
5,20
4,0
3,0
2,0
1,20
