"planning_unit","number"
321,2
320,1
319,4
318,0
317,20
316,3
315,2
314,0
313,1
312,1
311,0
310,1
309,0
308,0
307,2
306,0
305,1
304,9
303,1
302,1
301,2
300,2
299,5
298,2
297,2
296,5
295,4
294,2
293,2
292,1
291,0
290,1
289,2
288,3
287,1
286,2
285,1
284,0
283,1
282,0
281,0
280,1
279,6
278,0
277,0
276,0
275,6
274,0
273,4
272,11
271,0
270,1
269,0
268,0
267,2
266,2
265,1
264,1
263,0
262,0
261,19
260,4
259,0
258,1
257,0
256,1
255,6
254,6
253,0
252,1
251,2
250,0
249,6
248,0
247,15
246,0
245,1
244,1
243,0
242,0
241,2
240,0
239,3
238,0
237,2
236,0
235,0
234,0
233,1
232,1
231,1
230,1
229,0
228,0
227,1
226,1
225,0
224,4
223,3
222,0
221,5
220,1
219,0
218,0
217,1
216,1
215,0
214,1
213,0
212,1
211,0
210,1
209,3
208,2
207,0
206,0
205,0
204,0
203,1
202,3
201,0
200,0
199,3
198,6
197,1
196,2
195,0
194,1
193,2
192,0
191,2
190,1
189,3
188,2
187,0
186,4
185,8
184,0
183,0
182,2
181,0
180,2
179,1
178,1
177,0
176,0
175,1
174,0
173,0
172,1
171,1
170,3
169,1
168,2
167,0
166,3
165,3
164,1
163,1
162,0
161,1
160,2
159,0
158,2
157,0
156,3
155,1
154,0
153,2
152,5
151,0
150,3
149,7
148,0
147,1
146,0
145,2
144,2
143,20
142,2
141,1
140,6
139,0
138,0
137,4
136,1
135,1
134,1
133,1
132,2
131,0
130,0
129,6
128,1
127,0
126,0
125,4
124,2
123,1
122,5
121,2
120,6
119,5
118,3
117,1
116,0
115,0
114,4
113,1
112,1
111,0
110,4
109,0
108,2
107,2
106,3
105,0
104,6
103,2
102,0
101,2
100,1
99,3
98,1
97,1
96,1
95,1
94,1
93,2
92,0
91,0
90,2
89,2
88,1
87,3
86,2
85,2
84,0
83,1
82,4
81,3
80,1
79,1
78,5
77,1
76,0
75,2
74,0
73,1
72,0
71,0
70,1
69,1
68,1
67,0
66,14
65,0
64,1
63,2
62,1
61,1
60,2
59,0
58,0
57,3
56,1
55,0
54,0
53,0
52,4
51,0
50,0
49,1
48,2
47,1
46,2
45,1
44,3
43,1
42,1
41,2
40,0
39,0
38,3
37,1
36,3
35,0
34,0
33,9
32,0
31,0
30,1
29,4
28,1
27,0
26,4
25,0
24,2
23,1
22,2
21,1
20,3
19,7
18,1
17,2
16,3
15,2
14,3
13,1
12,0
11,14
10,2
9,3
8,0
7,0
6,1
5,20
4,3
3,2
2,4
1,20
