"planning_unit","number"
321,1
320,1
319,2
318,1
317,20
316,3
315,0
314,1
313,1
312,1
311,0
310,0
309,0
308,3
307,3
306,0
305,2
304,8
303,2
302,1
301,1
300,5
299,4
298,0
297,2
296,3
295,3
294,3
293,1
292,0
291,2
290,1
289,1
288,3
287,1
286,0
285,0
284,2
283,1
282,1
281,2
280,1
279,16
278,0
277,12
276,12
275,3
274,0
273,2
272,16
271,2
270,0
269,0
268,1
267,3
266,0
265,0
264,1
263,0
262,1
261,0
260,2
259,0
258,1
257,1
256,0
255,3
254,2
253,3
252,0
251,2
250,1
249,5
248,0
247,9
246,2
245,1
244,0
243,0
242,1
241,1
240,3
239,2
238,1
237,6
236,2
235,0
234,0
233,0
232,1
231,3
230,3
229,3
228,4
227,0
226,2
225,1
224,1
223,1
222,2
221,3
220,0
219,0
218,3
217,5
216,2
215,0
214,1
213,0
212,0
211,0
210,0
209,0
208,3
207,0
206,0
205,0
204,1
203,1
202,3
201,2
200,2
199,0
198,11
197,0
196,2
195,2
194,2
193,1
192,1
191,4
190,0
189,7
188,0
187,20
186,2
185,17
184,1
183,1
182,13
181,2
180,2
179,1
178,5
177,0
176,0
175,2
174,1
173,1
172,0
171,0
170,2
169,1
168,0
167,0
166,2
165,2
164,0
163,3
162,2
161,0
160,1
159,0
158,3
157,0
156,0
155,1
154,1
153,0
152,0
151,0
150,0
149,3
148,1
147,1
146,0
145,1
144,0
143,20
142,2
141,0
140,8
139,0
138,1
137,2
136,2
135,0
134,1
133,0
132,1
131,2
130,0
129,2
128,2
127,0
126,0
125,2
124,1
123,3
122,2
121,1
120,2
119,1
118,2
117,0
116,1
115,1
114,1
113,1
112,0
111,1
110,1
109,0
108,1
107,1
106,0
105,0
104,2
103,1
102,1
101,3
100,2
99,0
98,2
97,3
96,2
95,1
94,1
93,1
92,0
91,0
90,0
89,1
88,1
87,0
86,0
85,2
84,0
83,0
82,5
81,2
80,0
79,0
78,1
77,1
76,0
75,0
74,1
73,0
72,0
71,0
70,1
69,1
68,5
67,0
66,10
65,0
64,1
63,0
62,1
61,2
60,2
59,0
58,1
57,1
56,1
55,0
54,1
53,0
52,8
51,0
50,3
49,0
48,1
47,1
46,0
45,2
44,2
43,0
42,0
41,2
40,0
39,1
38,2
37,0
36,0
35,2
34,1
33,4
32,2
31,0
30,2
29,4
28,0
27,0
26,5
25,1
24,4
23,2
22,1
21,4
20,1
19,14
18,3
17,1
16,1
15,1
14,2
13,1
12,0
11,15
10,4
9,2
8,6
7,2
6,6
5,20
4,0
3,2
2,4
1,20
