"planning_unit","number"
321,1
320,0
319,7
318,1
317,20
316,3
315,0
314,1
313,2
312,1
311,0
310,1
309,0
308,0
307,1
306,0
305,0
304,4
303,0
302,0
301,1
300,2
299,12
298,1
297,3
296,2
295,3
294,3
293,1
292,0
291,1
290,1
289,1
288,1
287,1
286,1
285,0
284,1
283,1
282,1
281,2
280,0
279,4
278,1
277,1
276,5
275,2
274,0
273,1
272,4
271,0
270,3
269,0
268,0
267,1
266,0
265,1
264,1
263,1
262,0
261,7
260,2
259,0
258,0
257,0
256,1
255,6
254,1
253,0
252,0
251,0
250,0
249,2
248,0
247,15
246,2
245,3
244,1
243,0
242,1
241,3
240,1
239,1
238,3
237,3
236,1
235,0
234,0
233,1
232,1
231,6
230,2
229,0
228,1
227,0
226,3
225,1
224,2
223,3
222,3
221,4
220,0
219,0
218,1
217,2
216,2
215,1
214,0
213,0
212,2
211,0
210,1
209,0
208,4
207,2
206,1
205,0
204,0
203,1
202,2
201,8
200,2
199,3
198,8
197,1
196,5
195,0
194,3
193,5
192,2
191,3
190,1
189,6
188,1
187,2
186,3
185,8
184,0
183,0
182,2
181,1
180,4
179,2
178,2
177,0
176,0
175,1
174,4
173,2
172,2
171,1
170,1
169,0
168,3
167,3
166,4
165,0
164,0
163,4
162,0
161,1
160,0
159,3
158,1
157,2
156,2
155,1
154,0
153,1
152,3
151,0
150,1
149,4
148,1
147,1
146,0
145,4
144,4
143,20
142,0
141,1
140,4
139,0
138,2
137,2
136,2
135,1
134,2
133,1
132,2
131,0
130,1
129,3
128,1
127,1
126,0
125,6
124,2
123,3
122,3
121,6
120,2
119,2
118,2
117,1
116,1
115,2
114,1
113,1
112,1
111,0
110,6
109,1
108,2
107,3
106,3
105,0
104,3
103,2
102,1
101,2
100,2
99,1
98,1
97,3
96,2
95,1
94,2
93,4
92,0
91,2
90,0
89,0
88,1
87,1
86,2
85,1
84,2
83,1
82,1
81,5
80,1
79,1
78,2
77,1
76,6
75,4
74,2
73,3
72,2
71,0
70,0
69,2
68,1
67,0
66,10
65,0
64,1
63,3
62,2
61,3
60,3
59,0
58,0
57,4
56,2
55,0
54,0
53,0
52,4
51,1
50,0
49,0
48,1
47,3
46,2
45,3
44,2
43,0
42,0
41,4
40,0
39,2
38,1
37,1
36,0
35,1
34,1
33,0
32,0
31,1
30,1
29,4
28,0
27,0
26,6
25,3
24,2
23,1
22,0
21,4
20,0
19,6
18,1
17,2
16,1
15,1
14,0
13,4
12,3
11,17
10,1
9,3
8,1
7,1
6,1
5,20
4,0
3,1
2,2
1,20
