"planning_unit","solution"
1,1
2,1
3,1
4,1
5,1
6,1
7,1
8,1
9,1
10,1
11,1
12,0
13,1
14,1
15,1
16,1
17,0
18,0
19,1
20,0
21,1
22,0
23,1
24,0
25,1
26,0
27,0
28,1
29,0
30,0
31,1
32,1
33,0
34,0
35,1
36,0
37,0
38,0
39,0
40,1
41,1
42,1
43,0
44,1
45,0
46,1
47,0
48,1
49,1
50,0
51,1
52,0
53,1
54,1
55,1
56,0
57,1
58,0
59,0
60,1
61,0
62,1
63,1
64,1
65,0
66,1
67,0
68,1
69,0
70,1
71,1
72,1
73,0
74,0
75,1
76,1
77,1
78,1
79,0
80,0
81,0
82,1
83,0
84,1
85,1
86,1
87,1
88,0
89,0
90,1
91,1
92,1
93,0
94,0
95,1
96,1
97,0
98,0
99,1
100,0
101,0
102,0
103,1
104,0
105,0
106,1
107,1
108,1
109,0
110,1
111,0
112,0
113,1
114,1
115,1
116,1
117,0
118,1
119,1
120,0
121,1
122,0
123,1
124,0
125,0
126,1
127,0
128,1
129,1
130,1
131,1
132,0
133,1
134,0
135,1
136,1
137,1
138,0
139,1
140,0
141,0
142,1
143,1
144,0
145,1
146,1
147,1
148,1
149,1
150,1
151,1
152,1
153,1
154,1
155,1
156,1
157,0
158,1
159,1
160,1
161,1
162,0
163,1
164,1
165,1
166,0
167,0
168,1
169,1
170,1
171,0
172,1
173,0
174,1
175,1
176,0
177,0
178,1
179,1
180,0
181,1
182,1
183,0
184,1
185,1
186,0
187,0
188,1
189,1
190,0
191,0
192,1
193,0
194,1
195,1
196,0
197,1
198,0
199,0
200,0
201,1
202,0
203,1
204,1
205,1
206,1
207,1
208,1
209,0
210,0
211,1
212,1
213,0
214,0
215,1
216,1
217,1
218,1
219,1
220,1
221,1
222,1
223,0
224,1
225,0
226,0
227,0
228,0
229,1
230,0
231,1
232,1
233,0
234,1
235,1
236,1
237,0
238,1
239,0
240,1
241,0
242,0
243,0
244,1
245,0
246,1
247,1
248,0
249,0
250,0
251,1
252,0
253,1
254,0
255,1
256,0
257,1
258,0
259,0
260,0
261,1
262,0
263,0
264,1
265,0
266,1
267,1
268,0
269,1
270,1
271,1
272,0
273,1
274,1
275,0
276,1
277,0
278,1
279,1
280,0
281,0
282,1
283,1
284,0
285,0
286,0
287,1
288,1
289,1
290,0
291,0
292,1
293,0
294,1
295,1
296,1
297,0
298,1
299,0
300,1
301,0
302,0
303,1
304,1
305,0
306,1
307,0
308,1
309,1
310,1
311,1
312,0
313,1
314,0
315,1
316,1
317,1
318,1
319,0
320,1
321,1
