"planning_unit","number"
321,8
320,3
319,7
318,2
317,20
316,3
315,3
314,4
313,0
312,2
311,4
310,4
309,4
308,3
307,4
306,3
305,2
304,7
303,3
302,4
301,6
300,4
299,13
298,2
297,2
296,4
295,6
294,4
293,3
292,5
291,5
290,2
289,1
288,6
287,5
286,3
285,3
284,1
283,1
282,1
281,5
280,3
279,1
278,6
277,0
276,2
275,3
274,0
273,4
272,1
271,6
270,4
269,3
268,4
267,3
266,3
265,2
264,2
263,2
262,1
261,4
260,3
259,4
258,4
257,5
256,5
255,5
254,2
253,5
252,7
251,2
250,3
249,2
248,4
247,10
246,5
245,4
244,4
243,3
242,2
241,6
240,3
239,7
238,5
237,4
236,2
235,4
234,6
233,0
232,6
231,7
230,0
229,3
228,3
227,3
226,2
225,4
224,5
223,5
222,6
221,2
220,2
219,3
218,1
217,4
216,1
215,5
214,4
213,3
212,2
211,2
210,2
209,5
208,4
207,5
206,3
205,3
204,5
203,1
202,6
201,2
200,3
199,5
198,12
197,4
196,3
195,4
194,3
193,3
192,4
191,3
190,5
189,4
188,2
187,0
186,2
185,2
184,3
183,4
182,0
181,2
180,3
179,2
178,3
177,2
176,5
175,5
174,4
173,5
172,5
171,1
170,4
169,6
168,5
167,4
166,2
165,4
164,6
163,0
162,4
161,3
160,1
159,2
158,2
157,5
156,4
155,12
154,3
153,1
152,3
151,1
150,5
149,2
148,5
147,6
146,4
145,4
144,4
143,20
142,3
141,2
140,9
139,7
138,7
137,7
136,3
135,4
134,4
133,2
132,5
131,5
130,3
129,5
128,3
127,2
126,5
125,6
124,3
123,5
122,2
121,5
120,3
119,8
118,5
117,5
116,2
115,2
114,11
113,6
112,8
111,4
110,4
109,4
108,3
107,5
106,4
105,2
104,4
103,4
102,6
101,4
100,5
99,4
98,3
97,4
96,1
95,3
94,1
93,3
92,7
91,1
90,1
89,5
88,5
87,3
86,3
85,5
84,2
83,0
82,3
81,5
80,2
79,3
78,2
77,4
76,6
75,6
74,2
73,0
72,4
71,5
70,5
69,3
68,3
67,2
66,8
65,3
64,3
63,0
62,3
61,4
60,3
59,3
58,5
57,1
56,6
55,3
54,5
53,2
52,4
51,8
50,6
49,5
48,3
47,4
46,4
45,2
44,4
43,9
42,6
41,3
40,3
39,5
38,4
37,5
36,1
35,4
34,8
33,4
32,1
31,5
30,3
29,5
28,0
27,3
26,4
25,7
24,1
23,4
22,5
21,7
20,6
19,3
18,5
17,5
16,7
15,1
14,7
13,5
12,4
11,5
10,4
9,6
8,2
7,2
6,2
5,20
4,5
3,5
2,3
1,20
