"planning_unit","number"
321,7
320,1
319,0
318,0
317,20
316,0
315,20
314,0
313,0
312,0
311,0
310,0
309,0
308,0
307,0
306,0
305,0
304,13
303,0
302,0
301,0
300,1
299,4
298,0
297,0
296,0
295,2
294,0
293,0
292,0
291,0
290,0
289,0
288,0
287,0
286,0
285,0
284,0
283,0
282,0
281,0
280,0
279,0
278,0
277,0
276,0
275,0
274,0
273,0
272,0
271,0
270,0
269,1
268,0
267,0
266,0
265,1
264,0
263,0
262,1
261,1
260,0
259,0
258,1
257,1
256,1
255,1
254,2
253,1
252,0
251,0
250,5
249,2
248,2
247,10
246,2
245,8
244,11
243,4
242,10
241,9
240,11
239,9
238,16
237,13
236,15
235,16
234,15
233,16
232,15
231,16
230,20
229,20
228,20
227,20
226,19
225,20
224,20
223,20
222,20
221,20
220,20
219,20
218,20
217,20
216,20
215,20
214,20
213,20
212,20
211,20
210,20
209,20
208,20
207,20
206,20
205,19
204,20
203,20
202,20
201,20
200,20
199,20
198,20
197,20
196,20
195,20
194,18
193,18
192,20
191,20
190,20
189,20
188,20
187,20
186,20
185,20
184,19
183,18
182,20
181,20
180,19
179,19
178,20
177,19
176,20
175,20
174,20
173,20
172,20
171,20
170,19
169,16
168,20
167,20
166,19
165,20
164,20
163,19
162,18
161,19
160,19
159,17
158,16
157,14
156,16
155,11
154,11
153,19
152,18
151,14
150,12
149,18
148,18
147,14
146,16
145,15
144,11
143,20
142,17
141,10
140,6
139,11
138,11
137,19
136,17
135,2
134,12
133,6
132,11
131,6
130,14
129,3
128,10
127,8
126,7
125,13
124,7
123,5
122,6
121,5
120,3
119,8
118,3
117,3
116,6
115,7
114,1
113,2
112,0
111,1
110,2
109,1
108,0
107,1
106,0
105,1
104,0
103,1
102,0
101,1
100,0
99,0
98,1
97,2
96,0
95,0
94,0
93,1
92,0
91,1
90,0
89,0
88,0
87,1
86,0
85,0
84,0
83,0
82,0
81,0
80,1
79,0
78,0
77,0
76,0
75,0
74,0
73,0
72,0
71,0
70,0
69,0
68,0
67,0
66,10
65,0
64,0
63,0
62,0
61,0
60,0
59,0
58,0
57,0
56,0
55,0
54,0
53,0
52,0
51,2
50,0
49,0
48,0
47,0
46,0
45,0
44,0
43,0
42,0
41,0
40,0
39,0
38,0
37,0
36,0
35,0
34,0
33,0
32,0
31,0
30,0
29,10
28,0
27,0
26,0
25,1
24,0
23,0
22,0
21,0
20,1
19,0
18,0
17,1
16,0
15,0
14,0
13,1
12,0
11,8
10,0
9,2
8,0
7,0
6,0
5,20
4,0
3,0
2,0
1,20
