"planning_unit","number"
321,2
320,0
319,2
318,0
317,20
316,0
315,1
314,1
313,1
312,3
311,0
310,2
309,1
308,0
307,1
306,0
305,4
304,6
303,0
302,0
301,0
300,3
299,10
298,0
297,3
296,1
295,2
294,2
293,0
292,2
291,1
290,1
289,2
288,4
287,0
286,1
285,0
284,0
283,2
282,0
281,1
280,2
279,12
278,0
277,16
276,13
275,0
274,1
273,2
272,19
271,0
270,1
269,0
268,0
267,2
266,1
265,0
264,1
263,1
262,1
261,5
260,2
259,1
258,0
257,2
256,0
255,5
254,1
253,0
252,2
251,1
250,1
249,2
248,0
247,17
246,0
245,1
244,1
243,0
242,2
241,1
240,1
239,2
238,0
237,5
236,0
235,0
234,0
233,0
232,1
231,3
230,6
229,1
228,0
227,0
226,4
225,0
224,0
223,3
222,1
221,2
220,2
219,0
218,2
217,3
216,0
215,1
214,0
213,0
212,1
211,1
210,2
209,0
208,6
207,0
206,0
205,1
204,1
203,1
202,3
201,2
200,2
199,0
198,3
197,0
196,1
195,1
194,2
193,0
192,0
191,1
190,0
189,7
188,0
187,20
186,4
185,20
184,0
183,1
182,7
181,2
180,0
179,1
178,6
177,0
176,0
175,0
174,0
173,0
172,1
171,0
170,3
169,2
168,2
167,0
166,0
165,3
164,0
163,0
162,3
161,2
160,0
159,0
158,1
157,2
156,2
155,2
154,1
153,1
152,1
151,0
150,2
149,2
148,1
147,1
146,0
145,2
144,1
143,20
142,1
141,1
140,6
139,0
138,0
137,1
136,4
135,0
134,0
133,0
132,2
131,0
130,0
129,4
128,1
127,0
126,0
125,2
124,2
123,0
122,3
121,2
120,3
119,3
118,2
117,0
116,1
115,0
114,3
113,0
112,0
111,0
110,0
109,1
108,1
107,2
106,1
105,0
104,4
103,1
102,1
101,1
100,3
99,1
98,1
97,0
96,3
95,2
94,2
93,2
92,0
91,1
90,3
89,1
88,2
87,1
86,1
85,3
84,1
83,1
82,2
81,1
80,0
79,3
78,3
77,1
76,3
75,1
74,0
73,2
72,1
71,0
70,0
69,0
68,2
67,0
66,9
65,0
64,0
63,1
62,0
61,3
60,1
59,0
58,1
57,1
56,2
55,0
54,0
53,0
52,5
51,0
50,2
49,2
48,0
47,0
46,1
45,0
44,2
43,0
42,1
41,2
40,0
39,1
38,3
37,0
36,2
35,1
34,3
33,1
32,1
31,2
30,2
29,1
28,0
27,0
26,11
25,2
24,2
23,3
22,3
21,2
20,2
19,9
18,0
17,1
16,1
15,0
14,1
13,4
12,4
11,18
10,1
9,1
8,6
7,1
6,0
5,20
4,0
3,4
2,2
1,20
