"planning_unit","solution"
1,1
2,1
3,1
4,0
5,1
6,0
7,1
8,1
9,1
10,1
11,0
12,1
13,0
14,1
15,1
16,1
17,1
18,1
19,1
20,1
21,0
22,0
23,0
24,1
25,1
26,1
27,0
28,0
29,1
30,0
31,0
32,0
33,1
34,0
35,0
36,1
37,0
38,1
39,1
40,0
41,1
42,1
43,0
44,1
45,0
46,0
47,1
48,1
49,1
50,1
51,1
52,1
53,1
54,1
55,1
56,0
57,1
58,0
59,1
60,0
61,0
62,0
63,1
64,1
65,1
66,1
67,1
68,0
69,1
70,0
71,0
72,0
73,0
74,1
75,1
76,0
77,0
78,1
79,1
80,1
81,1
82,1
83,1
84,0
85,1
86,1
87,1
88,1
89,1
90,1
91,1
92,0
93,1
94,0
95,0
96,1
97,1
98,0
99,0
100,1
101,1
102,0
103,1
104,0
105,0
106,0
107,0
108,1
109,0
110,0
111,0
112,0
113,1
114,1
115,1
116,0
117,1
118,1
119,1
120,0
121,1
122,1
123,1
124,1
125,0
126,0
127,0
128,1
129,1
130,1
131,0
132,1
133,1
134,1
135,1
136,1
137,1
138,1
139,1
140,0
141,1
142,1
143,1
144,1
145,1
146,0
147,1
148,1
149,1
150,0
151,0
152,1
153,1
154,1
155,1
156,1
157,0
158,1
159,1
160,1
161,1
162,0
163,1
164,0
165,1
166,1
167,0
168,1
169,0
170,0
171,1
172,1
173,1
174,0
175,0
176,1
177,1
178,1
179,1
180,1
181,0
182,0
183,1
184,1
185,1
186,0
187,1
188,0
189,1
190,0
191,1
192,1
193,0
194,0
195,0
196,1
197,1
198,0
199,1
200,1
201,0
202,0
203,1
204,1
205,1
206,0
207,0
208,1
209,0
210,0
211,1
212,1
213,0
214,0
215,0
216,1
217,1
218,0
219,0
220,0
221,0
222,0
223,1
224,1
225,1
226,0
227,0
228,1
229,0
230,1
231,1
232,1
233,1
234,1
235,1
236,1
237,0
238,1
239,0
240,0
241,1
242,1
243,1
244,1
245,0
246,1
247,1
248,1
249,1
250,1
251,1
252,1
253,1
254,1
255,0
256,0
257,0
258,1
259,0
260,1
261,1
262,0
263,0
264,0
265,1
266,1
267,0
268,0
269,0
270,0
271,0
272,0
273,0
274,1
275,1
276,1
277,0
278,1
279,1
280,0
281,0
282,1
283,0
284,1
285,1
286,1
287,0
288,0
289,1
290,1
291,1
292,1
293,0
294,1
295,0
296,0
297,0
298,0
299,0
300,0
301,1
302,1
303,1
304,1
305,0
306,0
307,1
308,0
309,0
310,0
311,1
312,0
313,0
314,0
315,0
316,1
317,1
318,1
319,0
320,1
321,1
