"planning_unit","number"
321,2
320,1
319,6
318,0
317,20
316,4
315,1
314,0
313,4
312,1
311,0
310,0
309,1
308,1
307,3
306,0
305,0
304,5
303,1
302,1
301,0
300,6
299,7
298,1
297,4
296,0
295,3
294,4
293,0
292,2
291,6
290,3
289,0
288,6
287,0
286,0
285,1
284,1
283,2
282,1
281,6
280,0
279,0
278,1
277,1
276,1
275,3
274,0
273,2
272,2
271,1
270,0
269,0
268,2
267,1
266,3
265,2
264,5
263,0
262,0
261,10
260,2
259,1
258,0
257,0
256,0
255,3
254,0
253,2
252,0
251,3
250,0
249,2
248,2
247,11
246,0
245,3
244,1
243,0
242,0
241,1
240,2
239,0
238,3
237,7
236,0
235,0
234,1
233,0
232,0
231,0
230,1
229,1
228,4
227,0
226,1
225,0
224,1
223,1
222,3
221,5
220,4
219,0
218,2
217,4
216,1
215,2
214,1
213,1
212,0
211,0
210,2
209,3
208,2
207,1
206,0
205,0
204,1
203,3
202,4
201,2
200,0
199,3
198,9
197,1
196,4
195,0
194,2
193,1
192,2
191,4
190,1
189,5
188,2
187,2
186,1
185,7
184,1
183,2
182,2
181,0
180,1
179,0
178,6
177,0
176,1
175,1
174,3
173,0
172,1
171,0
170,2
169,2
168,2
167,0
166,2
165,0
164,0
163,2
162,1
161,1
160,0
159,0
158,2
157,4
156,2
155,2
154,1
153,5
152,1
151,0
150,0
149,1
148,0
147,1
146,0
145,2
144,1
143,20
142,2
141,1
140,9
139,2
138,1
137,3
136,0
135,1
134,0
133,2
132,1
131,1
130,1
129,1
128,2
127,2
126,0
125,2
124,1
123,2
122,5
121,8
120,3
119,5
118,1
117,1
116,0
115,1
114,0
113,2
112,3
111,1
110,1
109,0
108,0
107,0
106,2
105,0
104,5
103,0
102,1
101,3
100,3
99,1
98,0
97,0
96,1
95,3
94,2
93,0
92,1
91,1
90,0
89,1
88,1
87,3
86,2
85,1
84,0
83,1
82,2
81,5
80,0
79,1
78,3
77,2
76,1
75,1
74,0
73,1
72,0
71,0
70,2
69,0
68,1
67,0
66,6
65,0
64,2
63,1
62,1
61,1
60,1
59,0
58,0
57,2
56,4
55,0
54,0
53,0
52,9
51,0
50,0
49,1
48,0
47,2
46,1
45,0
44,3
43,0
42,0
41,0
40,2
39,0
38,3
37,0
36,1
35,2
34,0
33,1
32,0
31,1
30,0
29,2
28,0
27,0
26,4
25,4
24,5
23,2
22,2
21,4
20,3
19,12
18,0
17,0
16,2
15,0
14,0
13,3
12,2
11,14
10,2
9,4
8,2
7,3
6,3
5,20
4,4
3,1
2,1
1,20
