"planning_unit","number"
321,2
320,0
319,8
318,0
317,20
316,2
315,1
314,0
313,1
312,0
311,0
310,2
309,1
308,1
307,3
306,0
305,1
304,9
303,2
302,2
301,2
300,3
299,5
298,0
297,0
296,0
295,4
294,3
293,3
292,1
291,2
290,1
289,0
288,0
287,0
286,1
285,0
284,3
283,0
282,2
281,5
280,2
279,2
278,0
277,7
276,0
275,1
274,1
273,1
272,5
271,0
270,0
269,1
268,0
267,2
266,4
265,1
264,2
263,1
262,0
261,10
260,6
259,2
258,0
257,1
256,1
255,5
254,3
253,2
252,1
251,2
250,0
249,2
248,0
247,10
246,2
245,2
244,0
243,0
242,1
241,5
240,2
239,0
238,2
237,4
236,0
235,1
234,0
233,0
232,0
231,2
230,1
229,1
228,2
227,0
226,1
225,0
224,0
223,3
222,0
221,2
220,1
219,0
218,0
217,1
216,1
215,1
214,2
213,1
212,0
211,1
210,1
209,2
208,5
207,1
206,0
205,0
204,2
203,0
202,1
201,2
200,1
199,0
198,11
197,0
196,1
195,1
194,2
193,0
192,0
191,3
190,1
189,3
188,0
187,0
186,3
185,12
184,0
183,1
182,0
181,0
180,1
179,2
178,1
177,0
176,1
175,2
174,2
173,3
172,3
171,5
170,3
169,1
168,4
167,3
166,0
165,2
164,2
163,2
162,1
161,1
160,0
159,1
158,2
157,2
156,4
155,3
154,0
153,3
152,3
151,0
150,1
149,3
148,0
147,1
146,0
145,1
144,5
143,20
142,0
141,0
140,10
139,1
138,0
137,3
136,1
135,0
134,0
133,0
132,2
131,1
130,2
129,2
128,2
127,3
126,1
125,8
124,2
123,1
122,3
121,2
120,3
119,4
118,1
117,0
116,2
115,1
114,3
113,0
112,1
111,2
110,0
109,0
108,2
107,3
106,0
105,0
104,3
103,1
102,1
101,1
100,2
99,3
98,0
97,2
96,0
95,2
94,0
93,1
92,2
91,0
90,3
89,0
88,0
87,1
86,2
85,1
84,0
83,1
82,2
81,2
80,0
79,1
78,1
77,1
76,2
75,2
74,1
73,0
72,1
71,0
70,1
69,3
68,2
67,0
66,6
65,0
64,2
63,2
62,1
61,1
60,1
59,3
58,0
57,0
56,3
55,0
54,0
53,0
52,5
51,0
50,0
49,1
48,3
47,0
46,4
45,2
44,4
43,0
42,0
41,0
40,3
39,1
38,1
37,0
36,1
35,1
34,2
33,1
32,1
31,0
30,2
29,2
28,1
27,0
26,3
25,1
24,4
23,1
22,3
21,2
20,1
19,14
18,2
17,0
16,2
15,1
14,2
13,7
12,3
11,14
10,3
9,2
8,1
7,1
6,2
5,20
4,2
3,2
2,4
1,20
