"planning_unit","number"
321,3
320,0
319,4
318,0
317,20
316,3
315,3
314,0
313,3
312,0
311,1
310,0
309,1
308,1
307,1
306,1
305,0
304,7
303,0
302,1
301,0
300,3
299,6
298,2
297,1
296,1
295,3
294,4
293,2
292,0
291,7
290,1
289,0
288,2
287,1
286,1
285,0
284,1
283,0
282,0
281,2
280,1
279,2
278,0
277,0
276,1
275,1
274,0
273,0
272,3
271,0
270,1
269,0
268,0
267,4
266,5
265,1
264,0
263,1
262,1
261,4
260,1
259,3
258,0
257,1
256,0
255,8
254,2
253,4
252,0
251,3
250,1
249,0
248,1
247,13
246,1
245,4
244,2
243,0
242,2
241,4
240,0
239,0
238,1
237,3
236,1
235,1
234,0
233,1
232,0
231,2
230,4
229,0
228,5
227,2
226,1
225,0
224,3
223,1
222,3
221,8
220,2
219,0
218,1
217,6
216,4
215,3
214,0
213,0
212,3
211,1
210,2
209,0
208,4
207,1
206,0
205,1
204,5
203,3
202,5
201,2
200,1
199,2
198,9
197,3
196,4
195,1
194,2
193,2
192,0
191,6
190,2
189,6
188,3
187,1
186,0
185,13
184,0
183,2
182,1
181,1
180,3
179,2
178,8
177,0
176,1
175,1
174,0
173,0
172,3
171,1
170,3
169,1
168,1
167,1
166,0
165,0
164,0
163,1
162,1
161,0
160,1
159,0
158,2
157,3
156,0
155,1
154,1
153,2
152,1
151,1
150,2
149,2
148,1
147,1
146,0
145,1
144,2
143,20
142,1
141,0
140,9
139,1
138,1
137,4
136,0
135,0
134,0
133,0
132,1
131,0
130,5
129,2
128,1
127,1
126,0
125,4
124,3
123,1
122,6
121,2
120,0
119,4
118,1
117,1
116,1
115,1
114,1
113,0
112,1
111,2
110,7
109,1
108,1
107,3
106,1
105,0
104,2
103,4
102,2
101,3
100,4
99,0
98,0
97,0
96,0
95,3
94,1
93,0
92,0
91,1
90,0
89,0
88,1
87,1
86,1
85,1
84,2
83,1
82,2
81,3
80,0
79,1
78,3
77,3
76,1
75,1
74,0
73,1
72,3
71,0
70,0
69,1
68,2
67,0
66,4
65,0
64,1
63,3
62,2
61,1
60,1
59,0
58,0
57,2
56,1
55,0
54,0
53,0
52,4
51,0
50,1
49,0
48,0
47,1
46,1
45,0
44,2
43,2
42,3
41,2
40,1
39,0
38,2
37,1
36,0
35,1
34,2
33,1
32,0
31,1
30,3
29,1
28,0
27,0
26,5
25,4
24,4
23,0
22,2
21,3
20,2
19,7
18,1
17,0
16,1
15,0
14,2
13,3
12,2
11,16
10,3
9,6
8,2
7,2
6,1
5,20
4,2
3,0
2,1
1,20
