"planning_unit","number"
321,1
320,1
319,1
318,1
317,20
316,3
315,2
314,0
313,1
312,0
311,0
310,0
309,0
308,1
307,0
306,0
305,0
304,11
303,2
302,2
301,0
300,3
299,5
298,0
297,0
296,9
295,1
294,3
293,2
292,1
291,0
290,1
289,1
288,5
287,1
286,2
285,1
284,1
283,0
282,0
281,1
280,2
279,4
278,0
277,2
276,1
275,3
274,2
273,1
272,20
271,1
270,1
269,0
268,0
267,2
266,0
265,0
264,0
263,0
262,1
261,20
260,1
259,1
258,0
257,2
256,1
255,4
254,2
253,1
252,3
251,1
250,0
249,3
248,0
247,10
246,0
245,4
244,1
243,0
242,0
241,1
240,0
239,2
238,0
237,5
236,0
235,0
234,1
233,1
232,0
231,1
230,2
229,0
228,0
227,0
226,0
225,0
224,2
223,0
222,0
221,7
220,0
219,0
218,1
217,6
216,0
215,0
214,2
213,0
212,0
211,1
210,1
209,1
208,1
207,0
206,0
205,1
204,1
203,3
202,4
201,5
200,0
199,2
198,11
197,2
196,4
195,0
194,1
193,1
192,2
191,2
190,0
189,2
188,2
187,2
186,2
185,11
184,0
183,0
182,0
181,1
180,1
179,0
178,2
177,0
176,1
175,1
174,0
173,2
172,0
171,1
170,5
169,1
168,2
167,2
166,7
165,0
164,1
163,3
162,3
161,0
160,0
159,0
158,1
157,2
156,2
155,1
154,0
153,1
152,2
151,0
150,1
149,8
148,0
147,1
146,0
145,3
144,2
143,20
142,2
141,3
140,9
139,0
138,1
137,3
136,0
135,1
134,0
133,2
132,3
131,0
130,1
129,4
128,3
127,0
126,1
125,2
124,3
123,1
122,4
121,3
120,3
119,5
118,0
117,0
116,1
115,0
114,2
113,0
112,0
111,1
110,4
109,1
108,3
107,4
106,0
105,0
104,3
103,1
102,0
101,4
100,2
99,2
98,0
97,1
96,0
95,2
94,1
93,1
92,1
91,0
90,2
89,1
88,2
87,0
86,3
85,2
84,1
83,0
82,0
81,0
80,0
79,0
78,4
77,2
76,1
75,0
74,1
73,0
72,0
71,0
70,0
69,1
68,3
67,0
66,19
65,0
64,1
63,0
62,2
61,2
60,2
59,0
58,0
57,1
56,4
55,0
54,1
53,0
52,2
51,1
50,0
49,2
48,2
47,2
46,2
45,1
44,3
43,0
42,1
41,2
40,2
39,0
38,5
37,0
36,1
35,2
34,0
33,17
32,1
31,0
30,1
29,4
28,0
27,0
26,5
25,2
24,5
23,1
22,4
21,1
20,2
19,8
18,0
17,0
16,1
15,1
14,3
13,2
12,1
11,9
10,2
9,0
8,0
7,0
6,2
5,20
4,1
3,3
2,1
1,20
