"planning_unit","number"
321,2
320,0
319,12
318,0
317,20
316,7
315,1
314,1
313,6
312,0
311,0
310,2
309,3
308,0
307,0
306,0
305,1
304,7
303,0
302,0
301,0
300,3
299,9
298,0
297,1
296,1
295,1
294,3
293,2
292,1
291,3
290,1
289,3
288,1
287,3
286,0
285,0
284,2
283,1
282,0
281,0
280,1
279,4
278,0
277,6
276,8
275,0
274,0
273,0
272,4
271,0
270,1
269,0
268,0
267,7
266,1
265,0
264,3
263,0
262,1
261,6
260,1
259,3
258,1
257,0
256,2
255,4
254,5
253,4
252,1
251,0
250,1
249,1
248,2
247,13
246,2
245,4
244,2
243,0
242,0
241,1
240,0
239,0
238,4
237,3
236,1
235,0
234,1
233,0
232,1
231,0
230,3
229,1
228,2
227,0
226,0
225,1
224,2
223,2
222,1
221,3
220,0
219,0
218,1
217,4
216,2
215,1
214,0
213,0
212,0
211,0
210,1
209,0
208,1
207,1
206,0
205,0
204,2
203,1
202,3
201,2
200,1
199,3
198,7
197,2
196,1
195,1
194,1
193,2
192,0
191,1
190,0
189,5
188,0
187,3
186,6
185,15
184,1
183,1
182,0
181,0
180,1
179,0
178,1
177,0
176,1
175,1
174,1
173,3
172,2
171,0
170,4
169,2
168,1
167,1
166,3
165,2
164,1
163,1
162,4
161,0
160,0
159,3
158,0
157,2
156,0
155,1
154,1
153,2
152,1
151,0
150,0
149,4
148,2
147,0
146,0
145,1
144,3
143,20
142,1
141,0
140,6
139,0
138,1
137,5
136,1
135,1
134,1
133,1
132,0
131,1
130,1
129,3
128,0
127,0
126,1
125,6
124,2
123,1
122,3
121,4
120,4
119,1
118,2
117,0
116,0
115,0
114,4
113,0
112,1
111,0
110,6
109,0
108,3
107,3
106,2
105,2
104,4
103,0
102,2
101,1
100,3
99,0
98,1
97,2
96,2
95,4
94,2
93,1
92,0
91,2
90,3
89,3
88,1
87,3
86,1
85,1
84,1
83,1
82,0
81,0
80,0
79,0
78,2
77,0
76,3
75,1
74,0
73,0
72,0
71,0
70,1
69,1
68,2
67,0
66,15
65,0
64,3
63,2
62,3
61,1
60,1
59,1
58,1
57,0
56,0
55,0
54,1
53,0
52,3
51,0
50,1
49,1
48,2
47,1
46,0
45,0
44,2
43,0
42,0
41,0
40,0
39,4
38,1
37,1
36,0
35,1
34,0
33,5
32,0
31,3
30,0
29,1
28,2
27,0
26,5
25,3
24,3
23,4
22,1
21,2
20,1
19,10
18,3
17,0
16,1
15,0
14,3
13,7
12,2
11,20
10,1
9,1
8,2
7,6
6,1
5,20
4,1
3,0
2,0
1,20
