"planning_unit","number"
321,10
320,4
319,10
318,12
317,20
316,9
315,11
314,13
313,8
312,11
311,7
310,10
309,9
308,5
307,10
306,12
305,10
304,9
303,13
302,7
301,13
300,11
299,13
298,13
297,10
296,13
295,8
294,9
293,10
292,10
291,7
290,9
289,9
288,12
287,15
286,5
285,7
284,8
283,11
282,11
281,10
280,13
279,5
278,7
277,4
276,1
275,9
274,6
273,12
272,0
271,10
270,9
269,6
268,13
267,14
266,14
265,10
264,9
263,11
262,10
261,5
260,10
259,13
258,11
257,7
256,13
255,10
254,7
253,9
252,10
251,11
250,12
249,5
248,11
247,14
246,13
245,8
244,10
243,9
242,8
241,6
240,9
239,11
238,9
237,9
236,9
235,10
234,8
233,10
232,11
231,12
230,8
229,9
228,4
227,10
226,6
225,11
224,10
223,9
222,13
221,9
220,8
219,10
218,7
217,10
216,7
215,9
214,8
213,8
212,7
211,12
210,10
209,12
208,7
207,8
206,13
205,8
204,11
203,15
202,7
201,12
200,5
199,7
198,14
197,8
196,12
195,10
194,8
193,11
192,6
191,10
190,9
189,10
188,12
187,0
186,6
185,2
184,13
183,10
182,2
181,4
180,11
179,8
178,5
177,13
176,13
175,9
174,10
173,12
172,8
171,11
170,8
169,12
168,12
167,13
166,11
165,10
164,10
163,12
162,10
161,10
160,11
159,8
158,10
157,14
156,9
155,9
154,11
153,6
152,11
151,12
150,11
149,8
148,8
147,10
146,14
145,12
144,9
143,20
142,12
141,13
140,11
139,10
138,12
137,10
136,7
135,8
134,7
133,12
132,9
131,12
130,14
129,11
128,10
127,10
126,13
125,12
124,8
123,11
122,9
121,13
120,7
119,10
118,8
117,10
116,12
115,9
114,7
113,10
112,9
111,12
110,7
109,10
108,8
107,12
106,8
105,12
104,10
103,8
102,12
101,11
100,8
99,13
98,10
97,9
96,12
95,11
94,9
93,9
92,12
91,11
90,9
89,9
88,9
87,12
86,13
85,11
84,12
83,11
82,10
81,9
80,12
79,9
78,16
77,11
76,12
75,11
74,9
73,10
72,12
71,11
70,7
69,10
68,13
67,15
66,11
65,7
64,10
63,12
62,8
61,12
60,11
59,10
58,10
57,12
56,8
55,10
54,11
53,12
52,10
51,11
50,11
49,9
48,12
47,8
46,11
45,7
44,15
43,14
42,11
41,8
40,10
39,8
38,10
37,7
36,13
35,9
34,12
33,5
32,9
31,9
30,8
29,11
28,15
27,9
26,8
25,14
24,10
23,8
22,14
21,10
20,11
19,9
18,9
17,7
16,14
15,8
14,7
13,5
12,10
11,2
10,10
9,9
8,6
7,7
6,10
5,20
4,14
3,10
2,10
1,20
