"planning_unit","solution"
1,1
2,0
3,1
4,1
5,1
6,0
7,1
8,1
9,0
10,1
11,0
12,1
13,1
14,1
15,1
16,1
17,0
18,0
19,1
20,1
21,0
22,1
23,1
24,1
25,1
26,1
27,0
28,1
29,1
30,0
31,0
32,1
33,0
34,1
35,1
36,1
37,1
38,1
39,1
40,0
41,1
42,0
43,0
44,1
45,0
46,1
47,0
48,0
49,0
50,0
51,1
52,1
53,1
54,0
55,1
56,1
57,0
58,1
59,1
60,1
61,1
62,1
63,1
64,1
65,0
66,1
67,0
68,1
69,1
70,1
71,1
72,0
73,0
74,0
75,0
76,1
77,1
78,1
79,1
80,1
81,1
82,1
83,1
84,0
85,1
86,0
87,1
88,1
89,0
90,1
91,0
92,1
93,1
94,1
95,1
96,1
97,1
98,0
99,1
100,1
101,1
102,0
103,1
104,0
105,0
106,0
107,0
108,1
109,0
110,1
111,0
112,1
113,0
114,0
115,1
116,0
117,0
118,0
119,0
120,0
121,1
122,1
123,0
124,1
125,0
126,1
127,0
128,0
129,1
130,1
131,0
132,0
133,1
134,1
135,0
136,0
137,1
138,1
139,1
140,1
141,0
142,1
143,1
144,1
145,0
146,0
147,0
148,1
149,0
150,0
151,1
152,1
153,0
154,1
155,0
156,1
157,1
158,1
159,0
160,1
161,1
162,1
163,0
164,1
165,1
166,1
167,1
168,1
169,0
170,1
171,1
172,0
173,1
174,1
175,1
176,1
177,0
178,0
179,1
180,1
181,1
182,1
183,1
184,1
185,0
186,1
187,0
188,1
189,0
190,0
191,1
192,1
193,1
194,0
195,1
196,1
197,0
198,1
199,0
200,1
201,0
202,0
203,0
204,0
205,1
206,1
207,1
208,1
209,0
210,1
211,0
212,0
213,0
214,1
215,1
216,0
217,0
218,1
219,1
220,1
221,1
222,0
223,1
224,0
225,0
226,0
227,1
228,1
229,1
230,0
231,0
232,1
233,1
234,0
235,1
236,0
237,1
238,0
239,0
240,1
241,0
242,1
243,0
244,0
245,0
246,1
247,0
248,1
249,1
250,1
251,0
252,1
253,0
254,1
255,0
256,1
257,1
258,1
259,1
260,0
261,1
262,0
263,0
264,1
265,1
266,1
267,1
268,1
269,0
270,1
271,1
272,0
273,0
274,1
275,1
276,0
277,0
278,0
279,0
280,1
281,0
282,1
283,1
284,0
285,0
286,1
287,0
288,1
289,1
290,1
291,1
292,0
293,1
294,0
295,0
296,0
297,0
298,1
299,1
300,1
301,1
302,0
303,1
304,1
305,0
306,0
307,1
308,1
309,0
310,1
311,1
312,0
313,1
314,0
315,1
316,0
317,1
318,1
319,0
320,1
321,1
