"planning_unit","number"
321,4
320,1
319,6
318,1
317,20
316,2
315,5
314,0
313,2
312,0
311,0
310,3
309,2
308,1
307,1
306,1
305,0
304,7
303,1
302,1
301,4
300,3
299,6
298,3
297,4
296,1
295,5
294,1
293,0
292,2
291,1
290,0
289,1
288,2
287,0
286,2
285,1
284,2
283,2
282,1
281,4
280,2
279,1
278,1
277,1
276,2
275,1
274,0
273,3
272,5
271,1
270,2
269,2
268,1
267,2
266,1
265,0
264,1
263,0
262,0
261,9
260,3
259,3
258,0
257,0
256,1
255,4
254,2
253,0
252,2
251,2
250,1
249,1
248,2
247,17
246,1
245,1
244,0
243,1
242,2
241,3
240,0
239,2
238,3
237,3
236,1
235,0
234,0
233,0
232,0
231,6
230,1
229,3
228,1
227,1
226,3
225,3
224,0
223,1
222,2
221,6
220,3
219,0
218,2
217,2
216,3
215,2
214,0
213,1
212,2
211,0
210,1
209,1
208,3
207,1
206,0
205,2
204,4
203,0
202,3
201,2
200,1
199,1
198,4
197,1
196,1
195,2
194,1
193,0
192,1
191,5
190,4
189,4
188,1
187,1
186,3
185,7
184,0
183,1
182,0
181,0
180,2
179,1
178,2
177,0
176,3
175,1
174,4
173,1
172,1
171,1
170,3
169,2
168,2
167,1
166,0
165,2
164,0
163,1
162,3
161,0
160,1
159,0
158,2
157,1
156,2
155,1
154,1
153,4
152,1
151,1
150,0
149,4
148,2
147,1
146,1
145,0
144,1
143,20
142,1
141,1
140,10
139,0
138,2
137,0
136,2
135,1
134,0
133,3
132,1
131,2
130,1
129,5
128,1
127,3
126,0
125,0
124,2
123,2
122,5
121,9
120,3
119,1
118,1
117,0
116,1
115,5
114,5
113,1
112,0
111,1
110,3
109,0
108,2
107,1
106,3
105,3
104,6
103,4
102,1
101,4
100,1
99,1
98,0
97,2
96,3
95,3
94,1
93,0
92,0
91,1
90,5
89,2
88,1
87,1
86,3
85,3
84,0
83,1
82,1
81,3
80,1
79,0
78,3
77,5
76,1
75,1
74,1
73,1
72,2
71,0
70,0
69,2
68,2
67,1
66,5
65,0
64,5
63,0
62,2
61,1
60,0
59,2
58,0
57,3
56,2
55,0
54,1
53,0
52,5
51,1
50,0
49,1
48,1
47,0
46,0
45,0
44,1
43,0
42,1
41,0
40,2
39,0
38,3
37,2
36,1
35,0
34,2
33,1
32,0
31,1
30,2
29,1
28,0
27,0
26,2
25,3
24,5
23,0
22,6
21,2
20,3
19,9
18,1
17,0
16,0
15,0
14,1
13,4
12,3
11,14
10,0
9,3
8,1
7,0
6,2
5,20
4,2
3,2
2,3
1,20
