"planning_unit","number"
321,0
320,11
319,10
318,1
317,20
316,0
315,18
314,0
313,0
312,0
311,0
310,0
309,0
308,0
307,0
306,0
305,0
304,10
303,1
302,0
301,0
300,1
299,8
298,0
297,5
296,3
295,1
294,2
293,0
292,0
291,0
290,0
289,0
288,2
287,11
286,1
285,0
284,0
283,0
282,0
281,14
280,0
279,20
278,0
277,20
276,20
275,0
274,20
273,0
272,20
271,12
270,0
269,0
268,0
267,9
266,0
265,0
264,0
263,0
262,0
261,20
260,7
259,0
258,0
257,19
256,0
255,11
254,20
253,5
252,6
251,5
250,1
249,20
248,0
247,11
246,0
245,18
244,0
243,0
242,0
241,19
240,20
239,2
238,6
237,20
236,15
235,0
234,0
233,0
232,0
231,0
230,20
229,19
228,20
227,0
226,17
225,0
224,0
223,2
222,0
221,0
220,0
219,1
218,20
217,20
216,0
215,1
214,14
213,0
212,0
211,18
210,4
209,1
208,20
207,0
206,0
205,0
204,0
203,0
202,20
201,0
200,20
199,0
198,9
197,0
196,1
195,0
194,0
193,0
192,5
191,1
190,1
189,2
188,0
187,20
186,20
185,20
184,15
183,0
182,20
181,20
180,0
179,0
178,18
177,0
176,0
175,0
174,0
173,0
172,12
171,0
170,11
169,0
168,1
167,4
166,2
165,0
164,0
163,0
162,10
161,0
160,0
159,0
158,0
157,0
156,0
155,0
154,0
153,0
152,3
151,0
150,0
149,0
148,0
147,1
146,6
145,0
144,0
143,20
142,0
141,0
140,7
139,0
138,0
137,2
136,1
135,0
134,0
133,0
132,0
131,0
130,0
129,3
128,0
127,0
126,0
125,0
124,16
123,0
122,1
121,0
120,19
119,0
118,0
117,0
116,0
115,0
114,15
113,0
112,1
111,0
110,0
109,1
108,0
107,0
106,1
105,2
104,3
103,0
102,0
101,3
100,0
99,0
98,0
97,0
96,0
95,0
94,0
93,0
92,0
91,0
90,2
89,0
88,0
87,0
86,0
85,0
84,0
83,0
82,0
81,0
80,0
79,0
78,0
77,0
76,0
75,0
74,0
73,0
72,0
71,0
70,0
69,0
68,2
67,0
66,18
65,0
64,0
63,0
62,0
61,5
60,0
59,0
58,0
57,0
56,0
55,0
54,0
53,0
52,3
51,0
50,2
49,0
48,0
47,0
46,0
45,14
44,0
43,0
42,0
41,0
40,0
39,2
38,0
37,13
36,0
35,14
34,3
33,20
32,4
31,14
30,0
29,6
28,6
27,8
26,1
25,0
24,3
23,0
22,0
21,1
20,4
19,20
18,0
17,4
16,0
15,2
14,2
13,2
12,0
11,20
10,0
9,4
8,20
7,20
6,20
5,20
4,1
3,4
2,0
1,20
