"planning_unit","solution"
1,1
2,0
3,1
4,1
5,1
6,1
7,1
8,0
9,0
10,1
11,1
12,1
13,1
14,1
15,1
16,0
17,1
18,0
19,1
20,1
21,0
22,1
23,0
24,1
25,1
26,1
27,0
28,0
29,1
30,1
31,1
32,0
33,0
34,1
35,1
36,1
37,1
38,0
39,0
40,0
41,1
42,0
43,1
44,1
45,1
46,0
47,1
48,0
49,0
50,1
51,0
52,0
53,1
54,1
55,0
56,0
57,1
58,1
59,1
60,0
61,0
62,0
63,1
64,0
65,0
66,0
67,0
68,0
69,1
70,1
71,0
72,1
73,0
74,1
75,1
76,1
77,0
78,1
79,1
80,1
81,0
82,0
83,1
84,0
85,1
86,1
87,0
88,0
89,1
90,1
91,0
92,0
93,0
94,1
95,0
96,0
97,1
98,1
99,1
100,1
101,0
102,0
103,1
104,0
105,0
106,0
107,0
108,0
109,1
110,0
111,1
112,1
113,1
114,1
115,0
116,1
117,0
118,0
119,1
120,1
121,0
122,1
123,1
124,1
125,0
126,0
127,0
128,0
129,1
130,1
131,0
132,1
133,1
134,0
135,0
136,1
137,1
138,1
139,0
140,1
141,0
142,0
143,1
144,0
145,1
146,1
147,0
148,1
149,0
150,1
151,1
152,0
153,0
154,1
155,1
156,1
157,0
158,0
159,0
160,1
161,1
162,1
163,1
164,0
165,0
166,1
167,1
168,0
169,1
170,1
171,0
172,1
173,1
174,0
175,1
176,0
177,1
178,1
179,1
180,1
181,0
182,0
183,0
184,1
185,1
186,1
187,1
188,1
189,0
190,1
191,1
192,0
193,0
194,1
195,1
196,0
197,1
198,1
199,1
200,1
201,1
202,0
203,1
204,1
205,1
206,1
207,0
208,0
209,1
210,1
211,1
212,1
213,0
214,1
215,1
216,1
217,1
218,0
219,0
220,1
221,1
222,1
223,1
224,1
225,1
226,1
227,0
228,1
229,0
230,0
231,1
232,1
233,1
234,0
235,0
236,1
237,0
238,0
239,1
240,1
241,0
242,0
243,1
244,0
245,1
246,1
247,1
248,1
249,1
250,1
251,1
252,1
253,1
254,1
255,0
256,1
257,1
258,1
259,0
260,1
261,1
262,0
263,1
264,1
265,1
266,0
267,1
268,0
269,0
270,1
271,1
272,1
273,0
274,0
275,0
276,0
277,1
278,1
279,0
280,1
281,1
282,1
283,0
284,0
285,1
286,0
287,0
288,1
289,0
290,1
291,1
292,0
293,1
294,1
295,0
296,0
297,0
298,1
299,0
300,1
301,1
302,1
303,1
304,1
305,1
306,0
307,1
308,0
309,1
310,1
311,1
312,1
313,1
314,1
315,1
316,1
317,1
318,0
319,0
320,0
321,1
