"planning_unit","number"
321,11
320,0
319,5
318,6
317,20
316,4
315,15
314,12
313,1
312,0
311,1
310,1
309,1
308,0
307,1
306,2
305,0
304,3
303,0
302,1
301,6
300,3
299,9
298,0
297,1
296,0
295,6
294,0
293,1
292,0
291,3
290,2
289,2
288,4
287,2
286,3
285,1
284,2
283,0
282,5
281,4
280,1
279,6
278,2
277,2
276,3
275,1
274,2
273,3
272,6
271,2
270,3
269,2
268,1
267,3
266,4
265,3
264,4
263,3
262,6
261,2
260,4
259,3
258,3
257,1
256,3
255,5
254,6
253,3
252,3
251,2
250,9
249,0
248,2
247,5
246,5
245,2
244,7
243,6
242,5
241,6
240,3
239,9
238,10
237,4
236,5
235,6
234,5
233,11
232,5
231,8
230,6
229,9
228,14
227,11
226,5
225,5
224,10
223,6
222,12
221,5
220,11
219,9
218,11
217,11
216,8
215,13
214,10
213,9
212,7
211,14
210,8
209,12
208,9
207,9
206,13
205,16
204,10
203,8
202,9
201,12
200,14
199,8
198,16
197,13
196,10
195,9
194,9
193,8
192,10
191,12
190,13
189,11
188,11
187,15
186,9
185,10
184,12
183,9
182,16
181,11
180,12
179,11
178,12
177,11
176,16
175,13
174,13
173,14
172,14
171,17
170,13
169,15
168,16
167,14
166,16
165,15
164,14
163,11
162,13
161,17
160,17
159,15
158,14
157,17
156,9
155,15
154,15
153,17
152,11
151,16
150,10
149,14
148,15
147,17
146,16
145,13
144,17
143,20
142,13
141,10
140,17
139,15
138,12
137,13
136,15
135,14
134,16
133,14
132,10
131,15
130,16
129,12
128,13
127,14
126,13
125,13
124,12
123,14
122,13
121,14
120,13
119,13
118,10
117,10
116,14
115,16
114,12
113,15
112,15
111,14
110,15
109,12
108,9
107,13
106,12
105,15
104,16
103,13
102,14
101,13
100,13
99,10
98,15
97,9
96,14
95,17
94,10
93,14
92,13
91,13
90,11
89,11
88,10
87,13
86,12
85,9
84,13
83,13
82,10
81,12
80,14
79,9
78,9
77,9
76,8
75,8
74,7
73,9
72,10
71,9
70,8
69,12
68,11
67,11
66,15
65,13
64,8
63,15
62,7
61,8
60,9
59,13
58,9
57,11
56,10
55,10
54,9
53,7
52,7
51,7
50,9
49,9
48,6
47,11
46,6
45,9
44,7
43,8
42,10
41,7
40,11
39,8
38,9
37,7
36,8
35,10
34,8
33,11
32,12
31,7
30,12
29,14
28,7
27,10
26,8
25,6
24,9
23,6
22,6
21,11
20,5
19,6
18,12
17,5
16,5
15,8
14,8
13,8
12,7
11,9
10,6
9,5
8,8
7,5
6,8
5,20
4,7
3,3
2,2
1,20
