"planning_unit","number"
321,3
320,0
319,3
318,1
317,20
316,3
315,0
314,0
313,1
312,0
311,0
310,1
309,4
308,2
307,0
306,0
305,1
304,8
303,2
302,1
301,0
300,4
299,6
298,0
297,2
296,1
295,4
294,1
293,0
292,2
291,3
290,0
289,2
288,2
287,0
286,1
285,0
284,2
283,1
282,0
281,3
280,0
279,3
278,0
277,2
276,1
275,0
274,0
273,1
272,5
271,2
270,0
269,0
268,0
267,2
266,0
265,0
264,1
263,2
262,2
261,7
260,4
259,2
258,1
257,1
256,1
255,9
254,4
253,3
252,1
251,0
250,2
249,0
248,2
247,9
246,2
245,0
244,0
243,0
242,1
241,2
240,1
239,4
238,2
237,5
236,0
235,0
234,0
233,0
232,1
231,3
230,1
229,1
228,5
227,0
226,4
225,4
224,1
223,2
222,1
221,5
220,4
219,0
218,1
217,3
216,0
215,0
214,0
213,1
212,0
211,0
210,1
209,1
208,4
207,3
206,1
205,0
204,4
203,4
202,3
201,7
200,0
199,1
198,12
197,2
196,1
195,0
194,3
193,1
192,2
191,4
190,0
189,5
188,0
187,2
186,1
185,8
184,1
183,0
182,0
181,0
180,0
179,1
178,4
177,0
176,1
175,1
174,1
173,1
172,2
171,2
170,1
169,2
168,2
167,0
166,0
165,1
164,0
163,3
162,2
161,1
160,0
159,3
158,3
157,0
156,0
155,0
154,0
153,3
152,0
151,0
150,0
149,2
148,1
147,0
146,0
145,2
144,0
143,20
142,2
141,1
140,7
139,0
138,1
137,4
136,0
135,0
134,0
133,0
132,4
131,1
130,0
129,4
128,4
127,0
126,0
125,6
124,2
123,2
122,4
121,4
120,5
119,2
118,4
117,0
116,0
115,2
114,2
113,1
112,2
111,2
110,4
109,1
108,0
107,4
106,2
105,0
104,6
103,1
102,0
101,3
100,1
99,2
98,0
97,3
96,0
95,3
94,0
93,2
92,0
91,3
90,6
89,0
88,1
87,4
86,4
85,3
84,0
83,2
82,4
81,0
80,1
79,2
78,2
77,1
76,1
75,0
74,2
73,0
72,0
71,0
70,1
69,1
68,2
67,0
66,7
65,0
64,2
63,2
62,3
61,2
60,1
59,1
58,0
57,0
56,1
55,0
54,0
53,0
52,5
51,0
50,0
49,2
48,1
47,2
46,3
45,1
44,2
43,1
42,1
41,3
40,3
39,0
38,4
37,0
36,1
35,1
34,2
33,0
32,0
31,2
30,0
29,1
28,0
27,0
26,6
25,2
24,2
23,0
22,1
21,1
20,3
19,8
18,0
17,0
16,2
15,1
14,2
13,6
12,0
11,15
10,2
9,3
8,2
7,0
6,2
5,20
4,4
3,0
2,1
1,20
