"planning_unit","number"
321,0
320,1
319,5
318,0
317,20
316,3
315,0
314,0
313,1
312,0
311,0
310,4
309,2
308,0
307,0
306,0
305,1
304,10
303,0
302,1
301,1
300,2
299,8
298,1
297,0
296,3
295,0
294,6
293,0
292,1
291,1
290,1
289,0
288,0
287,0
286,0
285,1
284,1
283,0
282,1
281,2
280,1
279,4
278,1
277,6
276,20
275,1
274,0
273,4
272,4
271,0
270,1
269,1
268,0
267,6
266,3
265,3
264,1
263,1
262,1
261,3
260,3
259,1
258,0
257,1
256,0
255,6
254,4
253,1
252,5
251,0
250,1
249,2
248,0
247,13
246,4
245,1
244,1
243,0
242,1
241,2
240,2
239,0
238,5
237,4
236,1
235,0
234,2
233,0
232,0
231,1
230,1
229,1
228,2
227,0
226,5
225,1
224,3
223,2
222,0
221,3
220,0
219,0
218,2
217,5
216,0
215,2
214,1
213,1
212,2
211,0
210,1
209,1
208,3
207,1
206,0
205,1
204,2
203,1
202,3
201,2
200,4
199,1
198,9
197,2
196,2
195,0
194,1
193,0
192,0
191,2
190,2
189,6
188,2
187,6
186,2
185,20
184,0
183,1
182,0
181,2
180,1
179,1
178,2
177,0
176,0
175,0
174,1
173,1
172,1
171,1
170,5
169,4
168,1
167,0
166,3
165,0
164,0
163,3
162,0
161,1
160,0
159,0
158,2
157,1
156,1
155,2
154,0
153,2
152,2
151,0
150,0
149,2
148,0
147,0
146,0
145,0
144,0
143,20
142,1
141,0
140,8
139,0
138,1
137,3
136,0
135,1
134,0
133,1
132,0
131,0
130,2
129,2
128,4
127,0
126,0
125,5
124,3
123,1
122,6
121,2
120,1
119,7
118,0
117,0
116,0
115,1
114,0
113,0
112,1
111,0
110,2
109,0
108,2
107,2
106,0
105,0
104,3
103,2
102,0
101,1
100,2
99,0
98,0
97,0
96,2
95,1
94,2
93,1
92,1
91,1
90,2
89,1
88,1
87,1
86,0
85,3
84,0
83,0
82,3
81,2
80,1
79,0
78,1
77,2
76,0
75,3
74,0
73,1
72,0
71,0
70,0
69,0
68,1
67,0
66,5
65,0
64,2
63,0
62,2
61,5
60,1
59,0
58,0
57,3
56,1
55,0
54,0
53,0
52,7
51,0
50,2
49,0
48,0
47,3
46,0
45,0
44,2
43,0
42,0
41,2
40,4
39,1
38,1
37,1
36,1
35,2
34,0
33,3
32,0
31,0
30,0
29,2
28,0
27,0
26,7
25,1
24,3
23,0
22,3
21,1
20,4
19,12
18,3
17,0
16,2
15,1
14,2
13,7
12,0
11,20
10,1
9,2
8,3
7,2
6,5
5,20
4,1
3,4
2,4
1,20
