"planning_unit","solution"
1,1
2,0
3,1
4,1
5,1
6,1
7,1
8,1
9,1
10,1
11,1
12,1
13,0
14,1
15,0
16,1
17,1
18,1
19,1
20,1
21,1
22,0
23,0
24,1
25,1
26,1
27,0
28,1
29,0
30,1
31,1
32,0
33,0
34,1
35,1
36,1
37,1
38,0
39,1
40,1
41,0
42,1
43,1
44,1
45,0
46,1
47,1
48,1
49,0
50,1
51,1
52,1
53,1
54,0
55,1
56,0
57,1
58,1
59,1
60,0
61,1
62,1
63,1
64,1
65,1
66,1
67,0
68,1
69,1
70,1
71,1
72,1
73,1
74,1
75,1
76,0
77,1
78,1
79,0
80,1
81,1
82,1
83,1
84,0
85,1
86,1
87,1
88,1
89,0
90,0
91,0
92,1
93,1
94,0
95,0
96,1
97,0
98,1
99,0
100,0
101,1
102,0
103,1
104,1
105,1
106,1
107,1
108,0
109,1
110,0
111,0
112,1
113,1
114,1
115,1
116,0
117,1
118,1
119,1
120,1
121,1
122,0
123,1
124,1
125,1
126,1
127,1
128,1
129,1
130,1
131,1
132,0
133,1
134,1
135,1
136,1
137,1
138,1
139,0
140,1
141,1
142,0
143,1
144,1
145,1
146,1
147,1
148,1
149,1
150,0
151,0
152,1
153,1
154,1
155,0
156,1
157,0
158,0
159,1
160,0
161,1
162,1
163,1
164,1
165,1
166,0
167,0
168,1
169,1
170,1
171,1
172,1
173,0
174,0
175,0
176,1
177,1
178,1
179,0
180,0
181,1
182,0
183,1
184,1
185,1
186,1
187,1
188,0
189,1
190,1
191,1
192,1
193,1
194,0
195,0
196,1
197,0
198,1
199,1
200,1
201,1
202,1
203,0
204,1
205,1
206,0
207,1
208,1
209,1
210,1
211,1
212,0
213,1
214,0
215,0
216,1
217,1
218,1
219,0
220,1
221,1
222,0
223,1
224,1
225,0
226,1
227,1
228,1
229,0
230,0
231,1
232,1
233,1
234,1
235,1
236,0
237,1
238,1
239,0
240,1
241,1
242,1
243,1
244,1
245,1
246,1
247,1
248,1
249,0
250,1
251,0
252,0
253,0
254,1
255,1
256,1
257,1
258,0
259,0
260,1
261,1
262,0
263,1
264,1
265,0
266,0
267,1
268,0
269,1
270,0
271,1
272,0
273,1
274,0
275,0
276,0
277,1
278,0
279,0
280,0
281,1
282,1
283,0
284,1
285,0
286,0
287,1
288,1
289,1
290,1
291,1
292,0
293,0
294,1
295,1
296,1
297,1
298,1
299,1
300,0
301,1
302,0
303,1
304,1
305,0
306,1
307,0
308,1
309,1
310,0
311,0
312,0
313,0
314,0
315,1
316,1
317,1
318,1
319,1
320,1
321,1
