"planning_unit","number"
321,9
320,19
319,18
318,9
317,20
316,11
315,14
314,12
313,11
312,9
311,12
310,10
309,11
308,15
307,9
306,8
305,7
304,10
303,9
302,11
301,9
300,11
299,13
298,8
297,6
296,12
295,10
294,13
293,9
292,11
291,8
290,9
289,9
288,16
287,19
286,7
285,9
284,8
283,6
282,13
281,18
280,12
279,15
278,12
277,20
276,20
275,8
274,10
273,8
272,19
271,9
270,10
269,10
268,7
267,17
266,14
265,12
264,15
263,8
262,8
261,18
260,17
259,9
258,7
257,12
256,9
255,8
254,16
253,16
252,19
251,11
250,8
249,14
248,14
247,11
246,9
245,11
244,10
243,15
242,9
241,14
240,13
239,11
238,16
237,16
236,13
235,13
234,12
233,7
232,8
231,10
230,19
229,15
228,20
227,13
226,11
225,10
224,8
223,11
222,10
221,12
220,8
219,8
218,18
217,20
216,11
215,7
214,14
213,9
212,9
211,15
210,9
209,6
208,9
207,13
206,9
205,8
204,9
203,11
202,18
201,8
200,18
199,13
198,15
197,10
196,14
195,9
194,12
193,10
192,11
191,9
190,7
189,10
188,13
187,20
186,19
185,20
184,11
183,10
182,14
181,13
180,8
179,10
178,15
177,4
176,7
175,12
174,10
173,10
172,20
171,13
170,18
169,8
168,10
167,8
166,11
165,8
164,8
163,9
162,10
161,10
160,16
159,12
158,9
157,8
156,10
155,9
154,14
153,16
152,12
151,11
150,10
149,19
148,12
147,14
146,16
145,12
144,15
143,20
142,12
141,11
140,11
139,12
138,7
137,20
136,15
135,11
134,15
133,10
132,12
131,13
130,18
129,11
128,11
127,9
126,10
125,14
124,18
123,11
122,11
121,7
120,19
119,11
118,7
117,13
116,7
115,13
114,20
113,15
112,16
111,11
110,16
109,17
108,11
107,9
106,13
105,20
104,8
103,7
102,9
101,16
100,7
99,10
98,10
97,12
96,11
95,12
94,17
93,12
92,8
91,11
90,19
89,12
88,12
87,9
86,11
85,11
84,13
83,12
82,7
81,12
80,10
79,14
78,17
77,8
76,19
75,7
74,10
73,12
72,7
71,8
70,13
69,9
68,9
67,13
66,20
65,13
64,10
63,9
62,19
61,9
60,12
59,10
58,9
57,8
56,8
55,8
54,7
53,14
52,10
51,7
50,12
49,10
48,4
47,13
46,8
45,18
44,7
43,9
42,7
41,10
40,13
39,14
38,14
37,15
36,12
35,12
34,14
33,20
32,9
31,20
30,11
29,15
28,14
27,19
26,8
25,9
24,9
23,19
22,6
21,10
20,11
19,19
18,17
17,12
16,9
15,13
14,16
13,13
12,8
11,20
10,12
9,11
8,16
7,12
6,17
5,20
4,11
3,11
2,12
1,20
