"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
20,,23853801.540661,44620519.148569,0,4,0,0,yes,1.000000
19,,102797716.068924,113983332.503251,0,5,0,0,yes,1.000000
18,,3456201.354849,15185179.406914,0,1,0,0,yes,1.000000
17,,227195960.353977,239221074.576721,0,7,0,0,yes,1.000000
16,,148175890.094612,159644356.391668,0,7,0,0,yes,1.000000
15,,13102763.391318,31823701.512530,0,3,0,0,yes,1.000000
14,,6001996.155702,20017147.414019,0,3,0,0,yes,1.000000
13,,8931772.451034,10980414.052206,0,2,0,0,yes,1.000000
12,,352533215.344209,389706674.888783,0,5,0,0,yes,1.000000
11,,501908512.966683,559232826.064231,0,6,0,0,yes,1.000000
10,,551448418.822755,563443825.208331,0,4,0,0,yes,1.000000
9,,6062635.478561,9961696.876552,0,3,0,0,yes,1.000000
8,,1170071012.657410,1198139797.956283,0,10,0,0,yes,1.000000
7,,376396272.768339,386450064.887109,0,4,0,0,yes,1.000000
6,,283242187.381411,320787389.808515,0,5,0,0,yes,1.000000
5,,501694534.627578,539889008.991208,0,6,0,0,yes,1.000000
4,,145211448.600232,168683115.221596,0,4,0,0,yes,1.000000
3,,746665780.128168,789862705.222797,0,9,0,0,yes,1.000000
2,,213197082.166299,220382347.513451,0,2,0,0,yes,1.000000
1,,111056428.065240,123638397.456145,0,2,0,0,yes,1.000000
