species,pu,amount
12,0,76146210.79643922
21,0,91.0
24,0,0.0013961338716730201
25,0,0.006392407899999998
26,0,0.006392407899999997
28,0,91.0
12,1,40524764.27550471
21,1,91.0
24,1,0.00110162110458292
25,1,0.004669656271794872
26,1,0.004669656271794871
28,1,91.0
12,2,181154249.445363
21,2,104.0
23,2,632.6410214039583
24,2,0.0010815554554717839
25,2,0.004552410399999998
26,2,0.004552410399999999
28,2,104.0
12,3,106351934.752169
21,3,104.0
23,3,632.6410214039583
24,3,0.001039410062794841
25,3,0.004388245069230764
26,3,0.004388245069230769
28,3,104.0
12,4,23406928.269807
21,4,104.0
23,4,632.6410214039583
24,4,0.0014122476813768284
25,4,0.006555753107692308
26,4,0.006555753107692312
28,4,104.0
18,5,11996.1768717168
21,5,22.0
23,5,14.868526531794593
24,5,0.0013548258185826219
25,5,0.006272525148717953
26,5,0.006272525148717952
28,5,22.0
12,6,67072157.2087865
21,6,91.0
24,6,0.0014274793294642852
25,6,0.00675677746666667
26,6,0.0067567774666666735
28,6,91.0
12,7,170718813.789112
21,7,96.0
23,7,34.4522916892261
24,7,0.0015797031393137836
25,7,0.007603524030769225
26,7,0.007603524030769226
28,7,96.0
12,8,62128511.6519389
21,8,162.0
23,8,1129.7397859105272
24,8,0.001164181444608871
25,8,0.005724541648717947
26,8,0.005724541648717949
28,8,162.0
21,9,94.0
23,9,213.19758919032225
24,9,0.00116264442662896
25,9,0.005298834607692315
26,9,0.00529883460769231
28,9,94.0
21,10,16.0
24,10,0.0018551243832667693
25,10,0.009024411043589751
26,10,0.009024411043589751
28,10,16.0
18,11,10128.3701042794
21,11,22.0
23,11,14.868526531794593
24,11,0.0021110007956546112
25,11,0.0104697394025641
26,11,0.010469739402564104
28,11,22.0
18,12,279618.514689053
21,12,22.0
23,12,14.868526531794593
24,12,0.0014408408685263004
25,12,0.006759407620512819
26,12,0.006759407620512819
28,12,22.0
12,13,15111054.508295001
21,13,91.0
24,13,0.0011271572496719257
25,13,0.005298800076923071
26,13,0.005298800076923074
28,13,91.0
12,14,182603975.642256
21,14,153.0
23,14,366.2531892650142
24,14,0.0016626044097051843
25,14,0.00826868762564103
26,14,0.008268687625641025
28,14,153.0
12,15,35951568.0605489
21,15,153.0
23,15,366.2531892650142
24,15,0.0015044533324799255
25,15,0.008513881143589757
26,15,0.00851388114358975
28,15,153.0
21,16,82.0
24,16,0.0015628634980276884
25,16,0.008929167617948713
26,16,0.008929167617948711
28,16,82.0
21,17,94.0
23,17,213.19758919032225
24,17,0.0014515080404185195
25,17,0.007247054694871795
26,17,0.0072470546948717966
28,17,94.0
21,18,16.0
24,18,0.002029089746264884
25,18,0.010073579833333339
26,18,0.010073579833333339
28,18,16.0
21,19,16.0
24,19,0.0019600561110774484
25,19,0.009571079969230767
26,19,0.009571079969230768
28,19,16.0
12,20,17455806.954698402
21,20,91.0
24,20,0.001284170216385297
25,20,0.006640631748717944
26,20,0.006640631748717944
28,20,91.0
12,21,21646436.5207734
21,21,91.0
24,21,0.0012825272208052527
25,21,0.006589527771794873
26,21,0.006589527771794874
28,21,91.0
12,22,35248463.243565395
21,22,91.0
24,22,0.0013473366648606034
25,22,0.006865509223076927
26,22,0.0068655092230769255
28,22,91.0
12,23,141508968.252377
21,23,153.0
23,23,366.2531892650142
24,23,0.0015547082523771016
25,23,0.008159913587179485
26,23,0.008159913587179489
28,23,153.0
12,24,1754350.25191392
21,24,153.0
23,24,366.2531892650142
24,24,0.001736809179239015
25,24,0.010651950992307684
26,24,0.010651950992307693
28,24,153.0
21,25,84.0
23,25,8.004935241243354
24,25,0.0020057073970102058
25,25,0.012348317789743584
26,25,0.012348317789743586
28,25,84.0
21,26,82.0
24,26,0.001697127859759842
25,26,0.009848699761538461
26,26,0.009848699761538458
28,26,82.0
17,27,9189314.51990268
21,27,162.0
23,27,1916.5832399088792
24,27,0.0014072862255423324
25,27,0.006791251387179488
26,27,0.006791251387179489
28,27,162.0
21,28,16.0
24,28,0.001884993798665715
25,28,0.008960022958974363
26,28,0.008960022958974363
28,28,16.0
21,29,16.0
24,29,0.0013179846197004992
25,29,0.005878008774358972
26,29,0.0058780087743589724
28,29,16.0
12,30,17578132.3531318
21,30,91.0
24,30,0.001035350784075498
25,30,0.005062642774358976
26,30,0.005062642774358974
28,30,91.0
7,31,67295551.74342321
12,31,49784149.3423198
21,31,91.0
24,31,0.0017589232684514255
25,31,0.009630282448717945
26,31,0.009630282448717949
28,31,91.0
7,32,161475533.674425
12,32,25688034.000726998
21,32,91.0
24,32,0.002003252013904439
25,32,0.011090170310256407
26,32,0.011090170310256409
28,32,91.0
7,33,43577191.4529019
12,33,136280246.11794698
21,33,91.0
24,33,0.001726892530177938
25,33,0.009311985146153858
26,33,0.009311985146153851
28,33,91.0
12,34,86756540.6376927
21,34,153.0
23,34,366.2531892650142
24,34,0.0015481385886960777
25,34,0.00886729683589744
26,34,0.008867296835897437
28,34,153.0
21,35,84.0
23,35,8.004935241243354
24,35,0.0019161301206917587
25,35,0.012172764456410256
26,35,0.012172764456410252
28,35,84.0
21,36,84.0
23,36,8.004935241243354
24,36,0.0021221694018051882
25,36,0.013559284279487174
26,36,0.013559284279487176
28,36,84.0
21,37,84.0
23,37,8.004935241243354
24,37,0.001965344064673078
25,37,0.012010588684615386
26,37,0.012010588684615388
28,37,84.0
17,38,87180607.3660693
21,38,151.0
