"planning_unit","solution"
0,0
1,0
2,0
3,0
4,1
5,0
6,0
7,0
8,0
9,1
10,1
11,0
12,0
13,0
14,1
15,0
16,0
17,1
18,0
19,1
20,1
21,0
22,0
23,1
24,1
25,0
26,1
27,1
28,1
29,1
30,0
31,0
32,0
33,0
34,0
35,1
36,0
37,1
38,1
39,0
40,1
41,0
42,1
43,0
44,0
45,1
46,0
47,0
48,0
49,1
50,1
51,1
52,1
53,0
54,0
55,0
56,0
57,0
58,1
59,1
60,0
61,1
62,1
63,1
64,0
65,0
66,1
67,0
68,1
69,0
70,1
71,0
72,0
73,1
74,1
75,1
76,0
77,0
78,1
79,1
80,0
81,0
82,0
83,1
84,0
85,1
86,1
87,0
88,0
89,0
90,1
91,1
92,0
93,1
94,1
95,0
96,1
97,0
98,1
99,0
100,1
101,0
102,0
103,0
104,1
105,0
106,0
107,0
108,0
109,1
110,0
111,1
112,0
113,1
114,0
115,1
116,1
117,1
118,1
119,1
120,1
121,0
122,1
123,0
124,1
125,0
126,0
127,1
128,0
129,1
130,0
131,1
132,0
133,0
134,0
135,1
136,1
137,1
138,1
139,1
140,0
141,1
142,0
143,0
144,1
145,0
146,1
147,0
148,1
149,0
150,0
151,0
152,1
153,1
154,0
155,0
156,0
157,1
158,1
159,0
160,0
161,1
162,0
163,1
164,1
165,1
166,1
167,0
168,0
169,0
170,1
171,1
172,1
173,1
174,0
175,0
176,1
177,0
178,1
179,0
180,1
181,0
182,1
183,1
184,0
185,0
186,0
187,0
188,0
189,0
190,1
191,0
192,1
193,0
194,1
195,0
196,1
197,1
198,0
199,1
200,0
201,0
202,0
203,0
204,1
205,1
206,1
207,1
208,1
209,0
210,1
211,1
212,0
213,1
214,0
215,0
216,1
217,1
218,0
219,0
220,1
221,0
222,0
223,1
224,0
225,0
226,1
227,0
228,0
229,0
230,0
231,0
232,0
233,0
234,1
235,1
236,1
237,0
238,0
239,0
240,1
241,0
242,0
243,0
244,0
245,1
246,0
247,0
248,0
249,0
250,0
251,1
252,1
253,1
254,1
255,0
256,1
257,1
258,1
259,0
260,1
261,0
262,0
263,0
264,0
265,1
266,1
267,1
268,1
269,0
270,0
271,0
272,1
273,0
274,0
275,0
276,1
277,1
278,0
279,1
280,0
281,1
282,1
283,0
284,0
285,1
286,0
287,0
288,1
289,1
290,1
291,1
292,1
293,1
294,1
295,0
296,0
297,1
298,1
299,1
300,1
301,1
302,0
303,0
304,0
305,0
306,1
307,1
308,0
309,1
310,1
311,0
312,0
313,0
314,1
315,1
316,1
317,0
318,0
319,0
320,0
321,0
322,1
323,0
324,1
325,0
326,1
327,1
328,1
329,0
330,0
331,1
332,0
333,1
334,1
335,0
336,0
337,1
338,0
339,0
340,0
341,1
342,1
343,0
344,0
345,1
346,1
347,1
348,0
349,1
350,1
351,1
352,0
353,1
354,1
355,1
356,1
357,1
358,0
359,0
360,0
361,1
362,0
363,1
364,1
365,1
366,1
367,0
368,0
369,0
370,1
371,1
372,0
373,0
374,0
375,0
376,0
377,1
378,1
379,1
380,1
381,0
382,0
383,0
384,1
385,0
386,0
387,0
388,0
389,1
390,1
391,1
392,0
393,0
394,1
395,0
396,1
397,1
398,0
399,0
400,1
401,0
402,1
403,0
404,1
405,0
406,1
407,1
408,0
409,0
410,1
411,1
412,0
413,0
414,0
415,0
416,1
417,1
418,0
419,1
420,1
421,0
422,0
423,0
424,1
425,0
426,1
427,1
428,1
429,0
430,0
431,0
432,0
433,0
434,1
435,1
436,0
437,0
438,0
439,1
440,1
441,0
442,1
443,0
444,1
445,0
446,1
447,1
448,0
449,0
450,0
451,0
452,0
453,0
454,1
455,0
456,0
457,1
458,1
459,1
460,0
461,1
462,0
463,1
464,1
465,0
466,0
467,0
468,0
469,0
470,0
471,1
472,1
473,0
474,1
475,0
476,0
477,0
478,0
479,0
480,1
481,1
482,0
483,1
484,1
485,1
486,1
487,1
488,0
489,1
490,0
491,0
492,0
493,1
494,0
495,0
496,1
497,0
498,1
499,1
500,0
501,0
502,0
503,1
504,1
505,0
506,0
507,1
508,0
509,1
510,1
511,1
512,1
513,1
514,1
515,1
516,1
517,0
518,1
519,0
520,1
521,0
522,1
523,0
524,0
525,0
526,1
527,0
528,0
529,0
530,0
531,0
532,1
533,1
534,1
535,1
536,0
537,0
538,0
539,0
540,0
541,1
542,1
543,1
544,0
545,0
546,0
547,1
548,1
549,1
550,1
551,1
552,0
553,1
554,0
555,1
556,0
557,1
558,1
559,1
560,0
561,1
562,0
563,1
564,0
565,1
566,0
567,1
568,1
569,0
570,1
571,1
572,0
573,1
574,1
575,1
576,0
577,1
578,1
579,0
580,0
581,0
582,1
583,1
584,0
585,1
586,1
587,1
588,1
589,0
590,1
591,1
592,1
593,0
594,0
595,1
596,1
597,0
598,0
599,0
600,0
601,0
602,1
603,1
604,1
605,0
606,0
607,0
608,1
609,1
610,1
611,1
612,0
613,1
614,0
615,1
616,1
617,1
618,0
619,0
620,0
621,1
622,0
623,1
624,0
625,0
626,1
627,1
628,1
629,1
630,0
631,1
632,0
633,0
634,0
635,0
636,0
637,1
638,1
639,0
640,0
641,0
642,0
643,0
644,0
645,1
646,1
647,0
648,0
649,0
650,0
651,0
652,0
