"planning_unit","solution"
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,1
8,0
9,1
10,0
11,0
12,0
13,1
14,0
15,1
16,1
17,0
18,1
19,1
20,0
21,1
22,0
23,0
24,0
25,1
26,1
27,0
28,0
29,0
30,0
31,0
32,1
33,1
34,0
35,0
36,0
37,1
38,0
39,1
40,1
41,0
42,0
43,1
44,0
45,1
46,1
47,1
48,0
49,1
50,1
51,1
52,0
53,1
54,0
55,0
56,1
57,1
58,0
59,0
60,1
61,0
62,1
63,1
64,0
65,1
66,1
67,1
68,1
69,0
70,0
71,1
72,0
73,1
74,1
75,1
76,1
77,1
78,1
79,0
80,1
81,1
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,1
91,1
92,0
93,1
94,1
95,1
96,0
97,0
98,1
99,0
100,1
101,1
102,0
103,0
104,0
105,1
106,0
107,0
108,1
109,1
110,1
111,0
112,1
113,0
114,1
115,1
116,0
117,1
118,0
119,0
120,1
121,0
122,1
123,0
124,1
125,0
126,1
127,1
128,1
129,0
130,1
131,1
132,0
133,1
134,0
135,1
136,0
137,1
138,0
139,1
140,1
141,0
142,0
143,1
144,0
145,1
146,0
147,0
148,1
149,0
150,0
151,0
152,1
153,1
154,1
155,1
156,1
157,0
158,1
159,1
160,1
161,0
162,1
163,0
164,1
165,0
166,0
167,0
168,0
169,0
170,1
171,0
172,1
173,1
174,0
175,0
176,0
177,1
178,0
179,0
180,0
181,1
182,0
183,0
184,0
185,0
186,0
187,1
188,1
189,1
190,0
191,0
192,0
193,1
194,1
195,1
196,0
197,0
198,0
199,1
200,0
201,0
202,1
203,0
204,1
205,1
206,1
207,0
208,1
209,0
210,0
211,1
212,0
213,0
214,1
215,0
216,0
217,0
218,0
219,1
220,1
221,0
222,1
223,1
224,0
225,1
226,1
227,1
228,0
229,0
230,0
231,0
232,1
233,1
234,0
235,0
236,0
237,1
238,1
239,1
240,0
241,0
242,0
243,1
244,1
245,0
246,0
247,0
248,0
249,1
250,1
251,0
252,0
253,0
254,1
255,0
256,1
257,0
258,1
259,0
260,1
261,0
262,1
263,1
264,1
265,1
266,0
267,1
268,1
269,1
270,0
271,1
272,0
273,0
274,0
275,1
276,1
277,1
278,1
279,1
280,0
281,0
282,1
283,1
284,1
285,1
286,0
287,0
288,0
289,1
290,1
291,0
292,1
293,0
294,0
295,1
296,0
297,1
298,1
299,1
300,0
301,1
302,0
303,0
304,1
305,1
306,1
307,1
308,1
309,1
310,1
311,0
312,0
313,0
314,1
315,1
316,1
317,1
318,1
319,1
320,0
321,0
322,0
323,0
324,1
325,0
326,1
327,1
328,0
329,0
330,1
331,0
332,0
333,0
334,1
335,1
336,0
337,1
338,0
339,0
340,0
341,0
342,1
343,1
344,0
345,1
346,0
347,1
348,0
349,0
350,0
351,0
352,1
353,1
354,0
355,1
356,0
357,0
358,0
359,0
360,0
361,1
362,1
363,0
364,0
365,0
366,1
367,0
368,1
369,1
370,1
371,0
372,1
373,1
374,1
375,1
376,0
377,0
378,1
379,0
380,1
381,0
382,0
383,0
384,0
385,0
386,1
387,0
388,1
389,1
390,0
391,0
392,0
393,0
394,1
395,1
396,0
397,1
398,1
399,0
400,0
401,0
402,1
403,1
404,1
405,1
406,1
407,1
408,1
409,0
410,0
411,1
412,0
413,0
414,1
415,0
416,0
417,0
418,0
419,0
420,0
421,1
422,0
423,0
424,0
425,0
426,0
427,0
428,1
429,0
430,0
431,0
432,1
433,0
434,1
435,1
436,0
437,1
438,0
439,1
440,1
441,1
442,0
443,0
444,1
445,1
446,1
447,1
448,1
449,0
450,0
451,1
452,0
453,0
454,1
455,1
456,0
457,0
458,0
459,0
460,0
461,1
462,0
463,1
464,1
465,0
466,0
467,0
468,1
469,1
470,1
471,0
472,1
473,1
474,1
475,1
476,0
477,0
478,0
479,0
480,1
481,0
482,0
483,0
484,1
485,0
486,0
487,1
488,1
489,0
490,0
491,1
492,0
493,1
494,1
495,0
496,1
497,1
498,0
499,1
500,1
501,0
502,0
503,0
504,1
505,0
506,0
507,0
508,0
509,1
510,1
511,0
512,0
513,1
514,0
515,1
516,0
517,1
518,1
519,1
520,1
521,1
522,0
523,0
524,0
525,0
526,0
527,1
528,1
529,1
530,0
531,1
532,1
533,1
534,0
535,0
536,0
537,1
538,1
539,1
540,0
541,1
542,0
543,1
544,1
545,0
546,1
547,1
548,1
549,1
550,1
551,0
552,1
553,0
554,1
555,1
556,1
557,1
558,1
559,0
560,1
561,1
562,0
563,0
564,1
565,0
566,1
567,0
568,0
569,0
570,1
571,0
572,1
573,0
574,1
575,1
576,1
577,0
578,0
579,1
580,0
581,0
582,1
583,1
584,0
585,0
586,1
587,0
588,1
589,1
590,1
591,0
592,1
593,0
594,0
595,1
596,1
597,1
598,1
599,0
600,1
601,1
602,1
603,0
604,1
605,0
606,0
607,0
608,0
609,1
610,0
611,0
612,1
613,1
614,0
615,0
616,0
617,1
618,0
619,0
620,0
621,1
622,1
623,0
624,0
625,0
626,0
627,0
628,1
629,1
630,0
631,0
632,0
633,1
634,0
635,1
636,0
637,0
638,1
639,0
640,0
641,0
642,0
643,0
644,0
645,0
646,0
647,0
648,0
649,0
650,1
651,0
652,0
