"planning_unit","solution"
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,1
11,0
12,0
13,0
14,0
15,0
16,0
17,1
18,0
19,0
20,1
21,0
22,0
23,1
24,0
25,1
26,0
27,1
28,1
29,0
30,1
31,0
32,0
33,0
34,1
35,1
36,0
37,0
38,0
39,1
40,1
41,0
42,1
43,0
44,0
45,1
46,0
47,1
48,1
49,1
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,1
61,0
62,1
63,0
64,1
65,1
66,1
67,0
68,0
69,0
70,1
71,0
72,1
73,0
74,0
75,1
76,0
77,0
78,1
79,1
80,0
81,1
82,1
83,0
84,0
85,0
86,0
87,1
88,0
89,1
90,1
91,1
92,0
93,1
94,0
95,0
96,0
97,1
98,0
99,1
100,1
101,0
102,0
103,0
104,1
105,0
106,0
107,1
108,1
109,1
110,0
111,1
112,1
113,1
114,1
115,1
116,0
117,1
118,0
119,1
120,1
121,0
122,1
123,1
124,1
125,0
126,1
127,1
128,1
129,1
130,1
131,0
132,0
133,0
134,0
135,0
136,0
137,0
138,1
139,0
140,1
141,0
142,1
143,1
144,1
145,0
146,1
147,1
148,1
149,1
150,1
151,0
152,0
153,1
154,1
155,1
156,1
157,1
158,1
159,1
160,1
161,1
162,0
163,1
164,1
165,1
166,0
167,0
168,0
169,1
170,0
171,0
172,1
173,0
174,1
175,0
176,0
177,0
178,1
179,0
180,1
181,1
182,0
183,0
184,0
185,0
186,0
187,0
188,1
189,0
190,1
191,1
192,1
193,1
194,1
195,1
196,0
197,1
198,1
199,1
200,1
201,0
202,1
203,0
204,0
205,1
206,1
207,1
208,1
209,0
210,0
211,0
212,1
213,1
214,0
215,1
216,0
217,0
218,0
219,0
220,1
221,1
222,1
223,1
224,1
225,0
226,0
227,1
228,1
229,0
230,1
231,0
232,1
233,0
234,1
235,0
236,0
237,1
238,1
239,1
240,0
241,0
242,0
243,1
244,0
245,1
246,1
247,0
248,0
249,1
250,1
251,1
252,0
253,1
254,0
255,1
256,0
257,1
258,0
259,0
260,0
261,0
262,1
263,1
264,0
265,0
266,0
267,1
268,1
269,0
270,0
271,0
272,1
273,0
274,1
275,1
276,0
277,0
278,0
279,1
280,0
281,0
282,1
283,1
284,0
285,1
286,0
287,0
288,0
289,0
290,1
291,0
292,1
293,1
294,1
295,0
296,0
297,1
298,1
299,0
300,1
301,0
302,1
303,0
304,0
305,0
306,1
307,0
308,1
309,1
310,1
311,0
312,0
313,0
314,0
315,1
316,1
317,0
318,1
319,1
320,0
321,0
322,1
323,1
324,0
325,1
326,0
327,0
328,0
329,0
330,0
331,0
332,1
333,1
334,1
335,0
336,1
337,1
338,0
339,0
340,1
341,1
342,1
343,1
344,0
345,0
346,1
347,0
348,0
349,0
350,0
351,1
352,1
353,1
354,1
355,0
356,1
357,1
358,0
359,1
360,0
361,0
362,1
363,1
364,0
365,0
366,0
367,0
368,0
369,1
370,1
371,0
372,0
373,1
374,1
375,1
376,0
377,0
378,1
379,0
380,0
381,0
382,1
383,1
384,0
385,1
386,1
387,1
388,1
389,0
390,1
391,1
392,1
393,0
394,1
395,1
396,1
397,1
398,1
399,1
400,0
401,1
402,1
403,1
404,1
405,1
406,0
407,0
408,0
409,0
410,0
411,1
412,1
413,1
414,0
415,0
416,0
417,0
418,0
419,1
420,1
421,0
422,1
423,0
424,0
425,1
426,1
427,1
428,0
429,0
430,0
431,0
432,0
433,1
434,1
435,0
436,0
437,0
438,1
439,0
440,1
441,1
442,0
443,0
444,0
445,0
446,0
447,0
448,0
449,0
450,0
451,1
452,0
453,1
454,1
455,1
456,0
457,0
458,1
459,0
460,1
461,1
462,0
463,0
464,1
465,0
466,0
467,0
468,0
469,0
470,0
471,1
472,1
473,0
474,1
475,1
476,0
477,0
478,0
479,0
480,0
481,0
482,0
483,0
484,0
485,0
486,1
487,1
488,0
489,0
490,0
491,0
492,1
493,1
494,0
495,1
496,0
497,1
498,1
499,1
500,1
501,0
502,1
503,1
504,0
505,1
506,0
507,0
508,0
509,1
510,1
511,1
512,1
513,1
514,0
515,0
516,0
517,0
518,1
519,0
520,1
521,1
522,0
523,0
524,0
525,1
526,0
527,1
528,0
529,0
530,1
531,0
532,0
533,1
534,1
535,1
536,0
537,0
538,0
539,1
540,1
541,1
542,1
543,0
544,0
545,1
546,0
547,1
548,0
549,1
550,1
551,0
552,0
553,0
554,1
555,1
556,0
557,1
558,0
559,1
560,0
561,1
562,1
563,1
564,1
565,0
566,0
567,0
568,0
569,0
570,1
571,1
572,0
573,1
574,1
575,1
576,0
577,1
578,1
579,0
580,0
581,0
582,1
583,1
584,1
585,0
586,1
587,1
588,1
589,0
590,1
591,0
592,1
593,0
594,0
595,1
596,0
597,1
598,0
599,1
600,1
601,1
602,1
603,0
604,0
605,0
606,1
607,1
608,0
609,0
610,0
611,0
612,1
613,0
614,1
615,1
616,1
617,1
618,0
619,1
620,0
621,0
622,0
623,1
624,0
625,1
626,1
627,1
628,0
629,1
630,1
631,0
632,1
633,0
634,0
635,0
636,0
637,0
638,1
639,0
640,1
641,0
642,0
643,0
644,0
645,1
646,0
647,0
648,1
649,0
650,0
651,0
652,0
