"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
26,,0.300000,0.300828,0,72,0,0,yes,1.000000
25,,167.921300,195.420000,0,4,0,0,yes,1.000000
24,,417.253680,461.331000,0,22,0,0,yes,1.000000
23,,222.771060,226.715000,0,18,0,0,yes,1.000000
22,,94.149760,107.538000,0,13,0,0,yes,1.000000
21,,50.430578,50.914000,0,9,0,0,yes,1.000000
20,,4000.000000,10000.000000,0,1,0,0,yes,1.000000
19,,16000.000000,20000.000000,0,2,0,0,yes,1.000000
18,,6000.000000,30000.000000,0,1,0,0,yes,1.000000
17,,30000.000000,50000.000000,0,4,0,0,yes,1.000000
16,,2000.000000,10000.000000,0,1,0,0,yes,1.000000
15,,22000.000000,50000.000000,0,3,0,0,yes,1.000000
14,,34000.000000,60000.000000,0,5,0,0,yes,1.000000
13,,14000.000000,20000.000000,0,1,0,0,yes,1.000000
12,,8000.000000,10000.000000,0,1,0,0,yes,1.000000
11,,2000.000000,10000.000000,0,1,0,0,yes,1.000000
10,,2000.000000,10000.000000,0,1,0,0,yes,1.000000
9,,3054000.000000,8030000.000000,0,4,0,0,yes,1.000000
8,,311726000.000000,399670000.000000,0,18,0,0,yes,1.000000
7,,283046000.000000,441460000.000000,0,12,0,0,yes,1.000000
6,,21938000.000000,44090000.000000,0,13,0,0,yes,1.000000
5,,3452000.000000,3860000.000000,0,5,0,0,yes,1.000000
4,,2916000.000000,3310000.000000,0,5,0,0,yes,1.000000
3,,3426000.000000,9220000.000000,0,3,0,0,yes,1.000000
2,,34816000.000000,46170000.000000,0,5,0,0,yes,1.000000
1,,158276000.000000,177800000.000000,0,12,0,0,yes,1.000000
