"planning_unit","solution"
1,1
2,0
3,1
4,0
5,1
6,0
7,0
8,0
9,0
10,0
11,1
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,1
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,1
28,0
29,0
30,0
31,0
32,1
33,0
34,0
35,0
36,0
37,0
38,0
39,1
40,0
41,0
42,0
43,0
44,0
45,0
46,1
47,0
48,0
49,0
50,0
51,0
52,0
53,1
54,1
55,1
56,0
57,1
58,0
59,0
60,0
61,0
62,1
63,0
64,0
65,1
66,1
67,0
68,0
69,0
70,0
71,0
72,0
73,1
74,0
75,1
76,0
77,0
78,1
79,0
80,0
81,1
82,0
83,0
84,0
85,1
86,0
87,0
88,0
89,1
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,1
99,0
100,0
101,1
102,0
103,0
104,1
105,0
106,0
107,1
108,0
109,0
110,0
111,0
112,0
113,0
114,0
115,0
116,1
117,1
118,0
119,0
120,0
121,1
122,0
123,1
124,0
125,0
126,0
127,0
128,0
129,0
130,0
131,0
132,0
133,0
134,0
135,1
136,0
137,1
138,0
139,1
140,0
141,0
142,0
143,1
144,1
145,0
146,0
147,0
148,0
149,0
150,0
151,0
152,0
153,0
154,1
155,0
156,0
157,0
158,0
159,0
160,0
161,0
162,0
163,0
164,0
165,0
166,0
167,0
168,0
169,0
170,1
171,1
172,0
173,0
174,0
175,1
176,0
177,1
178,0
179,0
180,0
181,0
182,0
183,0
184,0
185,1
186,1
187,1
188,0
189,0
190,0
191,0
192,1
193,0
194,0
195,0
196,0
197,0
198,0
199,0
200,0
201,0
202,1
203,1
204,0
205,0
206,0
207,0
208,0
209,1
210,0
211,0
212,1
213,0
214,0
215,0
216,0
217,0
218,0
219,0
220,1
221,1
222,0
223,0
224,0
225,1
226,0
227,0
228,0
229,0
230,0
231,0
232,1
233,0
234,1
235,0
236,1
237,0
238,0
239,1
240,0
241,0
242,0
243,0
244,0
245,0
246,1
247,1
248,1
249,0
250,0
251,0
252,0
253,0
254,0
255,0
256,0
257,0
258,0
259,1
260,0
261,0
262,0
263,0
264,0
265,0
266,0
267,0
268,0
269,0
270,0
271,0
272,1
273,0
274,0
275,0
276,0
277,1
278,0
279,0
280,1
281,0
282,0
283,0
284,1
285,0
286,0
287,1
288,0
289,0
290,0
291,1
292,0
293,0
294,1
295,0
296,1
297,1
298,0
299,1
300,0
301,0
302,0
303,0
304,0
305,0
306,1
307,0
308,0
309,0
310,1
311,1
312,0
313,1
314,0
315,0
316,1
317,1
318,0
319,0
320,1
321,0
