"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
26,,79878.500000,81025.575045,0,56,0,0,yes,1.000000
25,,167.921300,188.532000,0,4,0,0,yes,1.000000
24,,417.253680,434.019000,0,19,0,0,yes,1.000000
23,,222.771060,229.239000,0,18,0,0,yes,1.000000
22,,94.149760,94.593800,0,11,0,0,yes,1.000000
21,,50.430578,53.432700,0,9,0,0,yes,1.000000
20,,4000.000000,10000.000000,0,1,0,0,yes,1.000000
19,,16000.000000,30000.000000,0,3,0,0,yes,1.000000
18,,6000.000000,30000.000000,0,1,0,0,yes,1.000000
17,,30000.000000,40000.000000,0,3,0,0,yes,1.000000
16,,2000.000000,10000.000000,0,1,0,0,yes,1.000000
15,,22000.000000,30000.000000,0,1,0,0,yes,1.000000
14,,34000.000000,80000.000000,0,6,0,0,yes,1.000000
13,,14000.000000,20000.000000,0,1,0,0,yes,1.000000
12,,8000.000000,10000.000000,0,1,0,0,yes,1.000000
11,,2000.000000,10000.000000,0,1,0,0,yes,1.000000
10,,2000.000000,10000.000000,0,1,0,0,yes,1.000000
9,,3054000.000000,6410000.000000,0,2,0,0,yes,1.000000
8,,311726000.000000,349370000.000000,0,14,0,0,yes,1.000000
7,,283046000.000000,555660000.000000,0,17,0,0,yes,1.000000
6,,21938000.000000,23380000.000000,0,7,0,0,yes,1.000000
5,,3452000.000000,6060000.000000,0,3,0,0,yes,1.000000
4,,2916000.000000,4000000.000000,0,8,0,0,yes,1.000000
3,,3426000.000000,10870000.000000,0,3,0,0,yes,1.000000
2,,34816000.000000,43160000.000000,0,6,0,0,yes,1.000000
1,,158276000.000000,217630000.000000,0,11,0,0,yes,1.000000
